rank,front,meaning,kaikki_entry,kaikki_semantic_agreement,kaikki_overlap_terms,omw_entry,omw_semantic_agreement,omw_overlap_terms,wordfreq_attested,calima_exact,status
2344,فائز,winner; victorious,True,True,victoriou,False,False,,True,True,verified
2345,غني,rich; wealthy,True,True,rich|wealthy,True,True,rich|wealthy,True,True,verified_strong
2346,معسكر,camp; encampment,True,True,camp|encamp,True,True,camp|encamp,True,True,verified_strong
2347,تفجير,fission; splitting,True,False,,True,False,,True,True,explicit_review_required
2348,مكرم,honored; revered,True,False,,False,False,,True,True,explicit_review_required
2349,لاس,taste,False,False,,False,False,,True,True,explicit_review_required
2350,ختام,conclusion,True,True,conclusion,True,True,conclusion,True,True,verified_strong
2351,مصرفي,bank; banking,False,False,,False,False,,True,True,explicit_review_required
2352,ورد,reply,True,False,,True,False,,True,True,explicit_review_required
2353,كيان,entity,True,True,entity,True,False,,True,True,verified
2354,عزز,strengthen; reinforce,True,True,reinforce|strengthen,True,True,reinforce|strengthen,True,True,verified_strong
2355,جلد,skin; leather,True,True,leather|skin,True,True,leather|skin,True,True,verified_strong
2356,راح,begin; go,True,True,begin|go,True,True,go,True,True,verified_strong
2357,نقيب,union leader,True,True,leader,True,False,,True,True,verified
2358,حاد,sharp; intense,True,True,sharp,True,False,,True,True,verified
2359,بلاغ,communique; report; notification; notice,True,True,notice|notific,False,False,,True,True,verified
2360,حرم,holy site; campus,True,True,holy,True,False,,True,True,verified
2361,والي,ruler; governor,False,False,,False,False,,True,True,explicit_review_required
2362,أبدى,express; demonstrate; show,True,True,expres,True,True,show,True,True,verified_strong
2363,تشريع,legislation; legislature,True,True,legisl,True,True,legisl,True,True,verified_strong
2364,توسيع,expansion; widening,True,False,,True,True,expansion,True,True,verified
2365,متوفر,available; abundant,True,True,abundant|available,False,False,,True,True,verified
2366,نغمة,tune; song; sound,True,True,sound,True,True,sound,True,True,verified_strong
2367,نقدي,monetary; cash,True,True,cash|monetary,False,False,,True,True,verified
2368,مكانة,position; standing,True,True,position,True,True,position|stand,True,True,verified_strong
2369,صدور,appearance; issuance,True,False,,False,False,,True,True,explicit_review_required
2370,مول,finance; fund; back financially,True,True,finance|fund,True,True,finance|fund,True,True,verified_strong
2371,إحياء,commemoration,True,False,,False,False,,True,True,explicit_review_required
2372,تسع,nine,True,True,nine,False,False,,True,True,verified
2373,نال,attain; achieve; acquire,True,True,acquire,True,True,achieve|acquire|attain,True,True,verified_strong
2374,مراقب,observer; inspector,True,True,observer,False,False,,True,True,verified
2375,تحية,greeting; salute,True,True,greet,True,True,greet,True,True,verified_strong
2376,بارز,prominent; distinct,True,True,prominent,True,False,,True,True,verified
2377,حذف,deletion; shortening,True,True,deletion|shorten,True,True,deletion,True,True,verified_strong
2378,حقيبة,briefcase; suitcase; portfolio,True,False,,True,False,,True,True,explicit_review_required
2379,بحري,free; independent,True,False,,False,False,,True,True,explicit_review_required
2380,عطاء,giving; offering,True,True,giving,False,False,,True,True,verified
2381,شعاع,rays,True,False,,False,False,,True,True,explicit_review_required
2382,مستحق,deserving; entitled,True,True,deserv,False,False,,True,True,verified
2383,شعبة,branches; subdivisions,True,True,branch,True,True,subdivision,True,True,verified_strong
2384,معي,intestines; entrails,True,False,,False,False,,True,True,explicit_review_required
2385,طالما,as long as,True,True,long,False,False,,True,True,verified
2386,غالبية,majority,True,True,majority,True,True,majority,True,True,verified_strong
2387,كلب,dog,True,True,dog,True,True,dog,True,True,verified_strong
2388,نسبي,relative,True,True,relative,False,False,,True,True,verified
2389,نادى,announce; summon,True,True,announce,True,True,announce,True,True,verified_strong
2390,عسل,honey,True,True,honey,True,True,honey,True,True,verified_strong
2391,عمارة,building; structure; architecture,True,True,build|structure,True,True,architecture,True,True,verified_strong
2392,موازنة,budget,True,True,budget,False,False,,True,True,verified
2393,س,S; 15th; (question); (hour),True,False,,False,False,,True,True,explicit_review_required
2394,بدني,physical; bodily,True,True,bodily|physical,True,True,physical,True,True,verified_strong
2395,تكييف,conditioning,True,True,condition,True,False,,True,True,verified
2396,تخصيص,designation; allocation; apportionment,True,True,alloc,True,True,alloc|apportion|design,True,True,verified_strong
2397,فك,mandible,True,False,,True,False,,True,True,explicit_review_required
2398,مضمون,content,True,True,content,True,True,content,True,True,verified_strong
2399,نسمة,persons; population,True,False,,False,False,,True,True,explicit_review_required
2400,ضغوط,pressures; stresses,True,False,,False,False,,True,True,explicit_review_required
2401,شورى,consultation; deliberation,True,True,consult,False,False,,True,True,verified
2402,ألخ,etc,False,False,,False,False,,True,True,explicit_review_required
2403,أشحن,ship; freight; load,False,False,,False,False,,True,True,explicit_review_required
2404,جناح,wing; flank,True,True,wing,True,True,wing,True,True,verified_strong
2405,تنزيل,reduction; subtraction,True,False,,True,False,,True,True,explicit_review_required
2406,مهاجم,assailant; attacker,True,False,,False,False,,True,True,explicit_review_required
2407,كاد,almost; hardly; no sooner,True,True,almost|hardly,False,False,,True,True,verified
2408,فرح,joy; happiness; festivity,True,True,happines|joy,True,True,festivity|happines|joy,True,True,verified_strong
2409,متداول,circulating; common; prevailing,True,True,common,True,True,common,True,True,verified_strong
2410,حرام,sin; offense,True,False,,False,False,,True,True,explicit_review_required
2411,خاض,wage; embark; carry out,True,False,,True,False,,True,True,explicit_review_required
2412,مالكي,proprietor; holder,True,False,,False,False,,True,True,explicit_review_required
2413,بيض,eggs,True,True,eggs,True,True,eggs,True,True,verified_strong
2414,غادر,leave; depart,True,True,leave,True,True,depart|leave,True,True,verified_strong
2415,دعاية,propaganda; advertising,True,True,advertis|propaganda,False,False,,True,True,verified
2416,فقر,poverty,True,True,poverty,True,True,poverty,True,True,verified_strong
2417,نداء,call; appeal; invitation; summons,True,True,appeal|call,False,False,,True,True,verified
2418,هدوء,calm; quiet; tranquillity,True,True,calm|quiet,True,True,calm|quiet,True,True,verified_strong
2419,متطلبات,requirements,False,False,,False,False,,True,True,explicit_review_required
2420,ترخيص,granting of permission; licensing,True,True,permission,True,True,permission,True,True,verified_strong
2421,بارد,cold; frigid,True,True,cold,True,True,cold,True,True,verified_strong
2422,أقدم,offer; present; introduce,True,False,,False,False,,True,True,explicit_review_required
2423,أزهر,more; most radiant,True,True,more|most|radiant,True,False,,True,True,verified
2424,أكل,eat; consume,True,True,consume|eat,True,True,eat,True,True,verified_strong
2425,وقود,leaders; commanders,True,False,,True,False,,True,True,explicit_review_required
2426,تثبيت,substantiation; stabilization,True,True,stabiliz,False,False,,True,True,verified
2427,توالي,continuous succession; consecutive,False,False,,False,False,,True,True,explicit_review_required
2428,فاق,surpass; excel,True,True,surpas,True,True,excel|surpas,True,True,verified_strong
2429,شقيق,brother,True,True,brother,True,True,brother,True,True,verified_strong
2430,فاعل,effective; active,True,True,active|effective,False,False,,True,True,verified
2431,نمط,type; kind; manner; form,True,True,manner|type,True,True,kind|manner,True,True,verified_strong
2432,حقل,field,True,True,field,True,True,field,True,True,verified_strong
2433,جغرافيا,geography,True,True,geography,False,False,,True,True,verified
2434,نقر,ratify; accept,True,False,,True,False,,True,True,explicit_review_required
2435,صمت,silence,True,True,silence,True,False,,True,True,verified
2436,مجد,glory; grandeur,True,True,glory,True,False,,True,True,verified
2437,تواجد,presence,True,False,,True,True,presence,True,True,verified
2438,إعلاني,publicity,False,False,,True,True,publicity,True,True,verified
2439,صيام,fasting; abstinence,True,True,fast,True,True,fast,True,True,verified_strong
2440,منطق,logic,True,True,logic,False,False,,True,True,verified
2441,مرمى,goal; purpose; target,True,True,goal|target,True,True,goal|purpose,True,True,verified_strong
2442,مغلق,closed; locked,True,True,clos|lock,False,False,,True,True,verified
2443,تحتي,under; infra-,False,False,,False,False,,True,True,explicit_review_required
2444,كوكب,planet; star,True,True,planet|star,True,True,planet,True,True,verified_strong
2445,طائفي,sectarian; factional,True,True,sectarian,False,False,,True,True,verified
2446,أديب,writer; author,True,True,author|writer,False,False,,True,True,verified
2447,زيتون,olives; olive tree,True,True,olive|tree,False,False,,True,True,verified
2448,لقي,meet; encounter; find,True,True,encounter|find|meet,True,True,encounter|find|meet,True,True,verified_strong
2449,رصاص,lead (metal),True,True,lead,True,True,lead,True,True,verified_strong
2450,خاطئ,mistaken; at fault,True,False,,True,False,,True,True,explicit_review_required
2451,مخابرات,intelligence service; secret service,False,False,,False,False,,True,True,explicit_review_required
2452,مقام,place; location; situation,True,True,place|situ,True,True,place|situ,True,True,verified_strong
2453,جوار,near; proximity; next to,True,True,next,True,True,near|proximity,True,True,verified_strong
2454,سكن,housing,True,False,,True,True,hous,True,True,verified
2455,ملح,urgent; pressing; insistent,True,False,,True,False,,True,True,explicit_review_required
2456,اتش,H,False,False,,False,False,,True,True,explicit_review_required
2457,متظاهر,demonstrator,True,False,,True,True,demonstrator,True,True,verified
2458,دوم,continuance; permanence,True,False,,True,True,continuance|permanence,True,True,verified
2459,بترول,petroleum,True,True,petroleum,False,False,,True,True,verified
2460,قنبلة,bomb; shell; grenade,True,True,bomb|grenade,True,True,bomb|shell,True,True,verified_strong
2461,شي,roasting; grilling,True,False,,True,False,,True,True,explicit_review_required
2462,مطروح,submitted; cast down,True,True,cast,False,False,,True,True,verified
2463,مضاد,anti-; counter-; contra-,True,True,anti|contra|counter,True,False,,True,True,verified
2464,قارة,continent,True,True,continent,True,True,continent,True,True,verified_strong
2465,صبر,patience; endurance,True,True,endurance|patience,True,True,patience,True,True,verified_strong
2466,سليم,safe,True,True,safe,True,False,,True,True,verified
2467,إجازة,furlough; permit,True,True,permit,True,True,furlough|permit,True,True,verified_strong
