front,frequency,reason
militaro,0,no_kaikki_entry
septante,0,lexique_kaikki_pos_mismatch
process,0,no_kaikki_entry
duce,0,no_kaikki_entry
enchainerai,0,lexique_kaikki_pos_mismatch
mmm,0,no_kaikki_entry
cordonnet,0,no_kaikki_entry
porte-revues,0,no_kaikki_entry
pocheter,0,no_kaikki_entry
tapotement,0,no_kaikki_entry
hackée,0,lexique_kaikki_pos_mismatch
consumant,0,lexique_kaikki_pos_mismatch
poiroter,0,no_kaikki_entry
bilanter,0,no_kaikki_entry
tripotements,0,no_kaikki_entry
nib,0,no_kaikki_entry
cloîtré,0,lexique_kaikki_pos_mismatch
chauffe,0,lexique_kaikki_pos_mismatch
air-mer,0,no_kaikki_entry
pignoler,0,no_kaikki_entry
pelos,0,no_kaikki_entry
velter,0,no_kaikki_entry
shine,0,no_kaikki_entry
tchatais,0,lexique_kaikki_pos_mismatch
papier-calque,0,no_kaikki_entry
signorina,0,no_kaikki_entry
vengés,0,lexique_kaikki_pos_mismatch
déviateur,0,lexique_kaikki_pos_mismatch
chanceusement,0,no_kaikki_entry
terraformées,0,lexique_kaikki_pos_mismatch
scripte,0,no_kaikki_entry
électrodynamiquement,0,no_kaikki_entry
arais,0,no_kaikki_entry
phonon,0,no_kaikki_entry
équithérapie,0,no_kaikki_entry
nystagmus,0,no_kaikki_entry
quintant,0,lexique_kaikki_pos_mismatch
hautparleur,0,no_kaikki_entry
croton,0,no_kaikki_entry
d'autres,152.525,no_safe_learner_meaning
négative,0,lexique_kaikki_pos_mismatch
fayotter,0.056,no_safe_learner_meaning
piroguier,0,no_kaikki_entry
passade,0,no_kaikki_entry
convoiteur,0,no_kaikki_entry
reconventionnel,0,no_kaikki_entry
réenvisagé,0,lexique_kaikki_pos_mismatch
repété,0,lexique_kaikki_pos_mismatch
martellent,0,no_kaikki_entry
couvre-oreilles,0,no_kaikki_entry
candidaté,0,lexique_kaikki_pos_mismatch
fesse-mathieu,0,no_kaikki_entry
tender,0,no_kaikki_entry
mi-renaissance,0,no_kaikki_entry
siglé,0,lexique_kaikki_pos_mismatch
crucifié,0,lexique_kaikki_pos_mismatch
licéité,0,no_kaikki_entry
doublier,0,no_kaikki_entry
gauleiter,0,no_kaikki_entry
banyan,0,no_kaikki_entry
insectoïdes,0,no_kaikki_entry
désoccultez,0,no_kaikki_entry
buzzant,0,no_kaikki_entry
réinvention,0,no_kaikki_entry
boris,0,no_kaikki_entry
hyale,0,no_kaikki_entry
escapiste,0,no_kaikki_entry
écervelle,0,no_kaikki_entry
friteur,0,no_kaikki_entry
partys,0.047,no_safe_learner_meaning
déstructurant,0,lexique_kaikki_pos_mismatch
craquée,0,lexique_kaikki_pos_mismatch
prolongé,0,lexique_kaikki_pos_mismatch
refuseur,0,no_kaikki_entry
chacot,0,no_kaikki_entry
entraines,0,lexique_kaikki_pos_mismatch
tordeur,0,no_kaikki_entry
maccarthisme,0,no_kaikki_entry
raffistolé,0,no_kaikki_entry
guibolle,0.10400000000000001,no_safe_learner_meaning
bruleras,0,lexique_kaikki_pos_mismatch
tubule,0,no_kaikki_entry
rez,0,lexique_kaikki_pos_mismatch
lava,0,lexique_kaikki_pos_mismatch
ouche,0,no_kaikki_entry
push-pull,0,no_kaikki_entry
élaboré,0,lexique_kaikki_pos_mismatch
actorat,0,no_kaikki_entry
reflex,0,no_kaikki_entry
pic-bois,0,no_kaikki_entry
oubanguienne,0,no_kaikki_entry
tourmenté,0,lexique_kaikki_pos_mismatch
sécurit,0,no_kaikki_entry
cérébrovasculaire,0,no_kaikki_entry
vermiceau,0,no_kaikki_entry
larbine,0,no_kaikki_entry
miss,0,no_kaikki_entry
traveller,0,no_kaikki_entry
insulinémie,0,no_kaikki_entry
désinsectiseurs,0,no_kaikki_entry
partageur,0,lexique_kaikki_pos_mismatch
serre-frein,0,no_kaikki_entry
dégrossi,0,lexique_kaikki_pos_mismatch
gratouillement,0,no_kaikki_entry
samosa,0,no_kaikki_entry
remède-miracle,0,no_kaikki_entry
médullosurrénale,0,no_kaikki_entry
féés,0,no_kaikki_entry
délurer,0,no_kaikki_entry
swap,0,no_kaikki_entry
care,0,lexique_kaikki_pos_mismatch
tamiseur,0,no_kaikki_entry
désosseur,0,no_kaikki_entry
ciabatta,0,no_kaikki_entry
mouillon,0,no_kaikki_entry
décarboniser,0,no_kaikki_entry
sextape,0.373,no_safe_learner_meaning
rephrase,0,no_kaikki_entry
shocking,0,no_kaikki_entry
pyrame,0,no_kaikki_entry
doit,0,lexique_kaikki_pos_mismatch
mixtapes,0.013,no_safe_learner_meaning
dyslipidémie,0,no_kaikki_entry
anti-vol,0,no_kaikki_entry
click,0.905,no_safe_learner_meaning
réenterré,0,lexique_kaikki_pos_mismatch
caquètes,0,no_kaikki_entry
castel,0,no_kaikki_entry
pureau,0,no_kaikki_entry
hach,0,no_kaikki_entry
furia,0,no_kaikki_entry
écoterrorisme,0,no_kaikki_entry
piedmont,0,lexique_kaikki_pos_mismatch
verbiager,0,no_kaikki_entry
shakée,0,no_kaikki_entry
conscrites,0.003,no_safe_learner_meaning
poka,0,no_kaikki_entry
liéger,0,no_kaikki_entry
mégapixels,0.051,no_safe_learner_meaning
strip-teaseur,0,no_kaikki_entry
portland,0,no_kaikki_entry
presqu,0,no_kaikki_entry
interpeler,0,lexique_kaikki_pos_mismatch
néocortex,0,no_kaikki_entry
entreposé,0,lexique_kaikki_pos_mismatch
zibe,0,no_kaikki_entry
permaner,0,no_kaikki_entry
silicosé,0,no_kaikki_entry
transporté,0,lexique_kaikki_pos_mismatch
entrainements,0.326,no_safe_learner_meaning
gnaphalium,0,no_kaikki_entry
lèserai,0,lexique_kaikki_pos_mismatch
recuisiner,0,no_kaikki_entry
leveur,0,no_kaikki_entry
blot,0,no_kaikki_entry
clenchais,0,no_kaikki_entry
personnalisé,0,lexique_kaikki_pos_mismatch
sgueg,0,no_kaikki_entry
morpher,0,no_kaikki_entry
myotonie,0,no_kaikki_entry
jet-society,0,no_kaikki_entry
volubilis,0,no_kaikki_entry
blogueurs,0.218,no_safe_learner_meaning
grands-parents,4.234,no_safe_learner_meaning
épongement,0,no_kaikki_entry
à_touche-touche,0,no_kaikki_entry
psychiatriquement,0,no_kaikki_entry
pseudo-éphédrine,0,no_kaikki_entry
prunelaie,0,no_kaikki_entry
anti-psychotique,0,no_kaikki_entry
fr,0,no_kaikki_entry
rebougé,0,no_kaikki_entry
crou,0,no_kaikki_entry
vitrien,0,no_kaikki_entry
millasse,0,no_kaikki_entry
royaltie,0,no_kaikki_entry
bêta-carotène,0,no_kaikki_entry
persuadé,0,lexique_kaikki_pos_mismatch
liter,0,no_kaikki_entry
dystrophique,0,no_kaikki_entry
lack,0,no_kaikki_entry
antiirriguer,0,no_kaikki_entry
repondit,0,lexique_kaikki_pos_mismatch
longe,0,lexique_kaikki_pos_mismatch
téteur,0,no_kaikki_entry
abouti,0,lexique_kaikki_pos_mismatch
knack,0,no_kaikki_entry
bulldog,1.272,no_safe_learner_meaning
aglomèrent,0,no_kaikki_entry
verti,0,no_kaikki_entry
fillasse,0,no_kaikki_entry
macula,0,lexique_kaikki_pos_mismatch
hyperinflation,0,no_kaikki_entry
barnum,0,no_kaikki_entry
anti-soviétique,0,no_kaikki_entry
acrotomophilie,0,no_kaikki_entry
boudi,0,lexique_kaikki_pos_mismatch
cheats,0,no_kaikki_entry
avant-mont,0,no_kaikki_entry
orwelliennes,0,lexique_kaikki_pos_mismatch
frencher,0,lexique_kaikki_pos_mismatch
dispersé,0,lexique_kaikki_pos_mismatch
regénérant,0,no_kaikki_entry
lamellé,0,no_kaikki_entry
kondos,0,no_kaikki_entry
tapée,0,lexique_kaikki_pos_mismatch
sara,0,lexique_kaikki_pos_mismatch
anti-matière,0,no_kaikki_entry
redéséquilibrer,0,no_kaikki_entry
cuires,0,lexique_kaikki_pos_mismatch
désodorisant,0,lexique_kaikki_pos_mismatch
atakapa,0,no_kaikki_entry
burn-out,0,no_kaikki_entry
escortée,0,lexique_kaikki_pos_mismatch
neuroendocrinien,0,no_kaikki_entry
inter-ethnique,0,no_kaikki_entry
caquète,0,no_kaikki_entry
anti-mafia,0,no_kaikki_entry
rédemptoriste,0,no_kaikki_entry
colistine,0,no_kaikki_entry
anti-criminalité,0,no_kaikki_entry
écarteur,0,no_kaikki_entry
stupéfaire,0.003,no_safe_learner_meaning
repositionnable,0,no_kaikki_entry
cité-jardin,0,no_kaikki_entry
dép.,0,no_kaikki_entry
ex-alcoolo,0,no_kaikki_entry
gobi,0,no_kaikki_entry
clims,0,no_kaikki_entry
tranche-montagne,0,no_kaikki_entry
malêtres,0,no_kaikki_entry
empilable,0,no_kaikki_entry
transfèrerais,0,lexique_kaikki_pos_mismatch
divis,0,no_kaikki_entry
pompadour,0,no_kaikki_entry
grumier,0,no_kaikki_entry
slash,0,no_kaikki_entry
contaminant,0,lexique_kaikki_pos_mismatch
copolymérisé,0,lexique_kaikki_pos_mismatch
contracté,0,lexique_kaikki_pos_mismatch
conventionnalisme,0.003,no_safe_learner_meaning
développant,0,lexique_kaikki_pos_mismatch
casimir,0,no_kaikki_entry
étincèles,0,no_kaikki_entry
sinophile,0,no_kaikki_entry
bandoir,0,no_kaikki_entry
bruncher,0,lexique_kaikki_pos_mismatch
pinto,0,no_kaikki_entry
sangoma,0,no_kaikki_entry
reconçu,0,no_kaikki_entry
ouais,0,lexique_kaikki_pos_mismatch
golf-club,0,no_kaikki_entry
special,0,no_kaikki_entry
tiré,0,lexique_kaikki_pos_mismatch
coopèrerons,0,lexique_kaikki_pos_mismatch
tauper,0,no_kaikki_entry
paléoclimatique,0,lexique_kaikki_pos_mismatch
brandisseur,0,no_kaikki_entry
expédiée,0,lexique_kaikki_pos_mismatch
journaleux,0,no_kaikki_entry
anti-tache,0,no_kaikki_entry
pinaillage,0,no_kaikki_entry
taratata,0,lexique_kaikki_pos_mismatch
hadrosaures,0,no_kaikki_entry
esté,0,lexique_kaikki_pos_mismatch
branque,0,no_kaikki_entry
textotée,0,no_kaikki_entry
mantiens,0,no_kaikki_entry
reréparer,0,no_kaikki_entry
renouvelé,0,lexique_kaikki_pos_mismatch
afters,0,no_kaikki_entry
revoyure,0,no_kaikki_entry
phaser,0,no_kaikki_entry
femtoseconde,0,no_kaikki_entry
virolet,0,no_kaikki_entry
plasmoïde,0,no_kaikki_entry
quatre-vingt-dix-neuf,0,lexique_kaikki_pos_mismatch
canada,0,lexique_kaikki_pos_mismatch
généré,0,lexique_kaikki_pos_mismatch
pagus,0,no_kaikki_entry
anticopie,0,lexique_kaikki_pos_mismatch
chulo,0,no_kaikki_entry
regoudronné,0,no_kaikki_entry
disable,0,no_kaikki_entry
scorent,0,lexique_kaikki_pos_mismatch
vibro,0,no_kaikki_entry
julie,0,lexique_kaikki_pos_mismatch
multirediffusée,0,no_kaikki_entry
coats,0,no_kaikki_entry
historial,0,lexique_kaikki_pos_mismatch
surcontre,0,no_kaikki_entry
sabline,0,no_kaikki_entry
crierie,0,no_kaikki_entry
nephtys,0,no_kaikki_entry
maraicher,0,no_kaikki_entry
praxis,0,no_kaikki_entry
époxy,0,lexique_kaikki_pos_mismatch
par-là,0,no_kaikki_entry
platode,0,no_kaikki_entry
texté,0,no_kaikki_entry
maculaires,0,lexique_kaikki_pos_mismatch
dealeuses,0.013,no_safe_learner_meaning
clampage,0,no_kaikki_entry
sédentarisme,0,no_kaikki_entry
suspenseur,0,lexique_kaikki_pos_mismatch
endoctrination,0,no_kaikki_entry
irrationnalité,0.003,no_safe_learner_meaning
sporocarpe,0,no_kaikki_entry
ducons,0,no_kaikki_entry
hia,0,no_kaikki_entry
self-contrôle,0,no_kaikki_entry
margaux,0,lexique_kaikki_pos_mismatch
cric-crac,0,no_kaikki_entry
hyperextension,0,no_kaikki_entry
tararer,0,no_kaikki_entry
serrière,0,no_kaikki_entry
recâblage,0,no_kaikki_entry
centenaires,0,lexique_kaikki_pos_mismatch
grand-voile,0,no_kaikki_entry
switcher,0,lexique_kaikki_pos_mismatch
pédopsychiatrique,0,no_kaikki_entry
principicule,0,no_kaikki_entry
mati,0,no_kaikki_entry
asphalteur,0,no_kaikki_entry
raguser,0,no_kaikki_entry
monsignor,0,no_kaikki_entry
tiller,0,no_kaikki_entry
jardon,0,no_kaikki_entry
lakota,0,no_kaikki_entry
couteraient,0,lexique_kaikki_pos_mismatch
primal,0,no_kaikki_entry
chuchotant,0,lexique_kaikki_pos_mismatch
sulfateur,0,no_kaikki_entry
tridimensionnalité,0,no_kaikki_entry
jojo,0,lexique_kaikki_pos_mismatch
euthanasia,0,lexique_kaikki_pos_mismatch
pano,0,no_kaikki_entry
brachets,0,no_kaikki_entry
cardiothoraciques,0,no_kaikki_entry
nullites,0,no_kaikki_entry
lyrer,0,no_kaikki_entry
résection,0,no_kaikki_entry
poupettes,0,no_kaikki_entry
violable,0,no_kaikki_entry
compulsionnel,0,no_kaikki_entry
ignifugé,0,lexique_kaikki_pos_mismatch
publiphone,0,no_kaikki_entry
rebiquer,0,no_kaikki_entry
estradiol,0,no_kaikki_entry
chapeauté,0,lexique_kaikki_pos_mismatch
anti-pollution,0,no_kaikki_entry
transmis,0,lexique_kaikki_pos_mismatch
grand-route,0,no_kaikki_entry
pite,0,no_kaikki_entry
cébettes,0,no_kaikki_entry
éfrit,0,no_kaikki_entry
milli,0,no_kaikki_entry
convié,0,lexique_kaikki_pos_mismatch
choke,0,lexique_kaikki_pos_mismatch
bougé,0,lexique_kaikki_pos_mismatch
encolère,0,no_kaikki_entry
férailles,0,no_kaikki_entry
enceintré,0,no_kaikki_entry
clowner,0,no_kaikki_entry
mayo,0,lexique_kaikki_pos_mismatch
tarderie,0,no_kaikki_entry
skye-terrier,0,no_kaikki_entry
vélo-pousse,0,no_kaikki_entry
déconseil,0,no_kaikki_entry
enfonçage,0,no_kaikki_entry
clapman,0,no_kaikki_entry
ginger-ale,0,no_kaikki_entry
démis,0,lexique_kaikki_pos_mismatch
agrippement,0,no_kaikki_entry
alleluias,0,no_kaikki_entry
quaterne,0,no_kaikki_entry
intègreras,0,lexique_kaikki_pos_mismatch
démieller,0,no_kaikki_entry
désenchaîner,0,no_kaikki_entry
cultivar,0,no_kaikki_entry
addictes,0.006,no_safe_learner_meaning
protège-slip,0,no_kaikki_entry
vamp-club,0,no_kaikki_entry
baratteur,0,no_kaikki_entry
thrombolytique,0,no_kaikki_entry
prémédiquée,0,no_kaikki_entry
fouetté,0,lexique_kaikki_pos_mismatch
buggés,0,no_kaikki_entry
brunchant,0,lexique_kaikki_pos_mismatch
fork,0,no_kaikki_entry
flashback,0,no_kaikki_entry
désossement,0,no_kaikki_entry
coopèrerai,0,lexique_kaikki_pos_mismatch
enviraient,0,no_kaikki_entry
rétrovirologie,0,no_kaikki_entry
beugleuses,0,no_kaikki_entry
dédié,0,lexique_kaikki_pos_mismatch
épépineur,0,no_kaikki_entry
pèteras,0,no_kaikki_entry
inspirant,0,lexique_kaikki_pos_mismatch
non-spécialiste,0,no_kaikki_entry
chardonay,0,no_kaikki_entry
mélangé,0,lexique_kaikki_pos_mismatch
douteur,0,lexique_kaikki_pos_mismatch
chouineur,0,no_kaikki_entry
lysiennes,0,no_kaikki_entry
vautrement,0,no_kaikki_entry
endospore,0,no_kaikki_entry
charrié,0,lexique_kaikki_pos_mismatch
homicider,0,lexique_kaikki_pos_mismatch
floutant,0,no_kaikki_entry
hormoner,0,no_kaikki_entry
brumaille,0,no_kaikki_entry
autoreproduction,0,no_kaikki_entry
démate,0,no_kaikki_entry
recertifier,0,no_kaikki_entry
paysagement,0,no_kaikki_entry
k-o,0,no_kaikki_entry
reconcilié,0,no_kaikki_entry
velas,0,no_kaikki_entry
sextote,0,no_kaikki_entry
plié,0,lexique_kaikki_pos_mismatch
microté,0,no_kaikki_entry
orwellien,0,lexique_kaikki_pos_mismatch
pessah,0,no_kaikki_entry
cyclorama,0,no_kaikki_entry
déjecter,0,no_kaikki_entry
golfant,0,lexique_kaikki_pos_mismatch
pélerinage,0,no_kaikki_entry
mickey,0,no_kaikki_entry
boot,0,no_kaikki_entry
friller,0,no_kaikki_entry
fouin,0,no_kaikki_entry
natchez,0,no_kaikki_entry
rancoeur,2.101,no_safe_learner_meaning
poulez,0,no_kaikki_entry
soûlon,0,no_kaikki_entry
chola,0,no_kaikki_entry
réappeler,0,no_kaikki_entry
estransinés,0,no_kaikki_entry
féérique,0,lexique_kaikki_pos_mismatch
florir,0.07200000000000001,no_safe_learner_meaning
skiffle,0,no_kaikki_entry
entâcher,0,no_kaikki_entry
ceftriaxone,0,no_kaikki_entry
poste-clé,0,no_kaikki_entry
pc,0,lexique_kaikki_pos_mismatch
crépitation,0,no_kaikki_entry
mangeage,0,no_kaikki_entry
sunna,0,no_kaikki_entry
anticalcique,0,no_kaikki_entry
beefsteak,0.101,no_safe_learner_meaning
kerma,0,no_kaikki_entry
anti-cancer,0,no_kaikki_entry
tintiller,0,no_kaikki_entry
débriefing,0,no_kaikki_entry
contrattaquaient,0,no_kaikki_entry
spermer,0,lexique_kaikki_pos_mismatch
ragrandir,0,no_kaikki_entry
fleuraison,0.013,no_safe_learner_meaning
collégiale,0,lexique_kaikki_pos_mismatch
alcibiade,0,lexique_kaikki_pos_mismatch
jirga,0,no_kaikki_entry
yukata,0,no_kaikki_entry
mak,0,no_kaikki_entry
struvite,0,no_kaikki_entry
resonnera,0,no_kaikki_entry
chauffe-lit,0,no_kaikki_entry
croupissant,0,lexique_kaikki_pos_mismatch
byline,0,no_kaikki_entry
trippent,0,no_kaikki_entry
vélopousse,0,no_kaikki_entry
apnéique,0,no_kaikki_entry
redédié,0,no_kaikki_entry
phono,0,no_kaikki_entry
engagé,0,lexique_kaikki_pos_mismatch
pts,0,no_kaikki_entry
ci-contre,0,lexique_kaikki_pos_mismatch
playon,0.006,no_safe_learner_meaning
volte,0,no_kaikki_entry
gobbe,0,no_kaikki_entry
épuisable,0,no_kaikki_entry
pléistocène,0,lexique_kaikki_pos_mismatch
encadré,0,lexique_kaikki_pos_mismatch
désobstruction,0,no_kaikki_entry
regifle,0,no_kaikki_entry
branlebas,0,no_kaikki_entry
bibande,0,no_kaikki_entry
tutorée,0,no_kaikki_entry
drys,0,no_kaikki_entry
capelet,0,no_kaikki_entry
étripage,0,no_kaikki_entry
storage,0,no_kaikki_entry
désâme,0,no_kaikki_entry
mopette,0,no_kaikki_entry
poinçonneur,0,no_kaikki_entry
tende,0,lexique_kaikki_pos_mismatch
snipée,0,no_kaikki_entry
repeser,0,no_kaikki_entry
curarisant,0,no_kaikki_entry
bâcleur,0,no_kaikki_entry
ratatinage,0,no_kaikki_entry
fourmillon,0,no_kaikki_entry
nomen,0,no_kaikki_entry
copyrighter,0,no_kaikki_entry
hippy,0.18,no_safe_learner_meaning
repliage,0,no_kaikki_entry
levade,0,no_kaikki_entry
livet,0,no_kaikki_entry
scriptée,0,no_kaikki_entry
néo-réactionnaire,0,no_kaikki_entry
castais,0,no_kaikki_entry
shintoïste,0,no_kaikki_entry
digicode,0,no_kaikki_entry
capelage,0,no_kaikki_entry
gagatiser,0,no_kaikki_entry
turbe,0,no_kaikki_entry
refûmes,0,no_kaikki_entry
st,2.152,no_safe_learner_meaning
blastocystes,0.013,no_safe_learner_meaning
partons,0,lexique_kaikki_pos_mismatch
rapacement,0,no_kaikki_entry
repointé,0,no_kaikki_entry
breveux,0,no_kaikki_entry
lease,0,no_kaikki_entry
pseudo-scientifique,0,no_kaikki_entry
malaysien,0,lexique_kaikki_pos_mismatch
électivité,0,no_kaikki_entry
hors-ligne,0,lexique_kaikki_pos_mismatch
genrée,0,lexique_kaikki_pos_mismatch
désinstitutionnalisation,0,no_kaikki_entry
fura,0,no_kaikki_entry
chaloupage,0,no_kaikki_entry
débarassant,0,lexique_kaikki_pos_mismatch
corbières,0,no_kaikki_entry
galvaudeur,0,no_kaikki_entry
gopis,0,no_kaikki_entry
brulons,0,lexique_kaikki_pos_mismatch
président-directeur,0,no_kaikki_entry
empâtage,0,no_kaikki_entry
antivirus,0,no_kaikki_entry
entrebâilleur,0,no_kaikki_entry
désolè,0,no_kaikki_entry
brossée,0,lexique_kaikki_pos_mismatch
anti-terroriste,0,no_kaikki_entry
rentourne,0,no_kaikki_entry
raurais,0,no_kaikki_entry
wiccans,0,no_kaikki_entry
gloria,0,no_kaikki_entry
coorbital,0,no_kaikki_entry
cèderai,0,lexique_kaikki_pos_mismatch
signor,0,no_kaikki_entry
émoticônes,0.146,no_safe_learner_meaning
disparaitront,0,lexique_kaikki_pos_mismatch
décasyllabe,0,lexique_kaikki_pos_mismatch
disez,0,lexique_kaikki_pos_mismatch
changé,0,lexique_kaikki_pos_mismatch
menstrue,0,lexique_kaikki_pos_mismatch
flounes,0,no_kaikki_entry
contentable,0,no_kaikki_entry
rebalance,0,no_kaikki_entry
folledingue,0,no_kaikki_entry
take-off,0,no_kaikki_entry
javascript,0,no_kaikki_entry
superluminique,0,no_kaikki_entry
ampérage,0,no_kaikki_entry
précontrat,0,no_kaikki_entry
inclu,0,lexique_kaikki_pos_mismatch
phosphokinase,0,no_kaikki_entry
thermo,0,no_kaikki_entry
reposé,0,lexique_kaikki_pos_mismatch
pérou,0,lexique_kaikki_pos_mismatch
recélé,0,lexique_kaikki_pos_mismatch
embrouilleur,0,no_kaikki_entry
hard-rock,0,no_kaikki_entry
gesticulateur,0,no_kaikki_entry
roulotter,0,no_kaikki_entry
batterai,0,lexique_kaikki_pos_mismatch
sarracénie,0,no_kaikki_entry
tal,0,no_kaikki_entry
trippes,0,no_kaikki_entry
expats,0,no_kaikki_entry
neuroblastomes,0,no_kaikki_entry
pennache,0,no_kaikki_entry
ptoléméen,0,no_kaikki_entry
funérale,0,no_kaikki_entry
embâter,0,no_kaikki_entry
zaza,0,no_kaikki_entry
mour,0,no_kaikki_entry
embiellage,0,no_kaikki_entry
serra,0,lexique_kaikki_pos_mismatch
morpho,0,no_kaikki_entry
flocker,0,no_kaikki_entry
estai,0,no_kaikki_entry
étourdisseur,0,no_kaikki_entry
mollis,0,lexique_kaikki_pos_mismatch
hameçonné,0,no_kaikki_entry
mateur,0,no_kaikki_entry
soquette,0,no_kaikki_entry
noliser,0,no_kaikki_entry
industrie-clé,0,no_kaikki_entry
tr,0,no_kaikki_entry
seppuku,0,no_kaikki_entry
écher,0.015,no_safe_learner_meaning
esclavine,0,no_kaikki_entry
neuropsychiatrique,0,no_kaikki_entry
reconsidèrerait,0,lexique_kaikki_pos_mismatch
cachecache,0,no_kaikki_entry
drift,0,no_kaikki_entry
italianisant,0,lexique_kaikki_pos_mismatch
débarassons,0,lexique_kaikki_pos_mismatch
nan,14.962,no_safe_learner_meaning
russo-américain,0,no_kaikki_entry
recontrôle,0,no_kaikki_entry
clavin,0,no_kaikki_entry
orofaciales,0,no_kaikki_entry
docus,0,no_kaikki_entry
orientateur,0,no_kaikki_entry
coiffé,0,lexique_kaikki_pos_mismatch
désorienté,0,lexique_kaikki_pos_mismatch
iconien,0,no_kaikki_entry
écrapoutis,0,lexique_kaikki_pos_mismatch
copiloté,0,lexique_kaikki_pos_mismatch
bluffe,0,lexique_kaikki_pos_mismatch
peoples,0.035,no_safe_learner_meaning
réchauffant,0,lexique_kaikki_pos_mismatch
select,0,no_kaikki_entry
crépin,0,no_kaikki_entry
réseauter,0,no_kaikki_entry
six,0,lexique_kaikki_pos_mismatch
marchè,0,no_kaikki_entry
déclination,0,no_kaikki_entry
chantignole,0,no_kaikki_entry
qu,0,lexique_kaikki_pos_mismatch
réapprocher,0,no_kaikki_entry
hapkido,0,no_kaikki_entry
chimichurri,0,no_kaikki_entry
thanatos,0,no_kaikki_entry
câlicer,0,no_kaikki_entry
houp,0,no_kaikki_entry
establishment,0,lexique_kaikki_pos_mismatch
sadhus,0,no_kaikki_entry
morbilliforme,0,no_kaikki_entry
presse-fruits,0,no_kaikki_entry
coquerie,0,no_kaikki_entry
quarante,0,lexique_kaikki_pos_mismatch
sub-claquant,0,no_kaikki_entry
gardes-malade,0,no_kaikki_entry
batisé,0,no_kaikki_entry
spatioport,0,no_kaikki_entry
cranberry,0,no_kaikki_entry
tutos,0,no_kaikki_entry
