"Front","Back"
"rassurer","Translations:
EN: to reassure / to calm down / to comfort
AR: طَمْأَنَ / هَدَّأَ
UR: تسلی دینا / اطمینان دلانا / پرسکون کرنا

Definition:
(EN) Verb meaning to say or do something to make someone stop worrying or feeling afraid about a situation.

Example: Rassurer ses proches.

Translation: To reassure (comfort) one's loved ones.

Root Word: French 're-' + 'à' + 'sûr' (to make sure again).

Synonyms: apaiser, calmer, tranquilliser"
"apaiser","Translations:
EN: to appease / to soothe / to calm / to quench (thirst)
AR: سَكَّنَ / طَفَّأَ / هَدَّأَ / أَرْوَى
UR: تسکین دینا / ٹھنڈا کرنا / پرسکون کرنا / بجھانا (پیاس)

Definition:
(EN) Verb meaning to make a strong feeling (like anger, pain, or hunger) less intense or to bring peace to a conflict.

Example: Apaiser la colère.

Translation: To soothe (appease) anger.

Root Word: Latin 'ad-' + 'pax' (to peace).

Synonyms: calmer, soulager, adoucir"
"soulager","Translations:
EN: to relieve / to soothe / to ease / to unburden
AR: خَفَّفَ عَنْ / رَيَّحَ / أَنْجَدَ
UR: سکون پہنچانا / بوجھ ہلکا کرنا / درد کم کرنا

Definition:
(EN) Verb meaning to make physical pain or a mental worry less heavy, or to help someone by taking away part of their work/trouble.

Example: Soulager une douleur.

Translation: To relieve (soothe) a pain.

Root Word: Latin 'sub-' + 'leviare' (to lighten from under).

Synonyms: apaiser, aider, réconforter"
"consoler","Translations:
EN: to console / to comfort / to solace
AR: عَزَّى / سَلَّى
UR: تسلی دینا / ڈھارس بندھانا / غم غلط کرنا

Definition:
(EN) Verb meaning to make someone feel better when they are very sad or have suffered a great loss, like a death in the family.

Example: Consoler un enfant qui pleure.

Translation: To comfort (console) a crying child.

Root Word: Latin 'con-' + 'solari' (to solace together).

Synonyms: réconforter, apaiser, soulager"
"réconforter","Translations:
EN: to comfort / to cheer up / to hearten / to strengthen
AR: شَجَّعَ / نَعَشَ / طَمْأَنَ
UR: حوصلہ دینا / تقویت دینا / خوش کرنا

Definition:
(EN) Verb meaning to give someone new strength and hope when they feel sad, weak, or defeated.

Example: Des paroles qui réconfortent.

Translation: Words that comfort (cheer up).

Root Word: French 're-' + 'conforter' (to make strong again).

Synonyms: consoler, encourager, soutenir"
"encourager","Translations:
EN: to encourage / to hearten / to promote / to stimulate
AR: شَجَّعَ / حَفَّزَ / نَمَّى
UR: حوصلہ افزائی کرنا / ترغیب دینا / فروغ دینا

Definition:
(EN) Verb meaning to give someone the courage or confidence to do something, or to help an activity grow and succeed.

Example: Encourager les efforts.

Translation: To encourage (promote) efforts.

Root Word: French 'en-' + 'courage'.

Synonyms: motiver, inciter, stimuler"
"stimuler","Translations:
EN: to stimulate / to boost / to spur on / to energize
AR: حَفَّزَ / نَشَّطَ / هَيَّجَ
UR: ابھارنا / متحرک کرنا / تیزی لانا

Definition:
(EN) Verb meaning to make an organ, a process, or a person more active and full of energy.

Example: Stimuler l'économie.

Translation: To boost (stimulate) the economy.

Root Word: Latin 'stimulus' (a goad/sting).

Synonyms: encourager, motiver, exciter"
"motiver","Translations:
EN: to motivate / to justify / to give reasons for
AR: حَفَّزَ / بَرَّرَ / عَلَّلَ
UR: شوق پیدا کرنا / وجہ بتانا / جواز پیش کرنا

Definition:
(EN) Verb meaning to make someone want to work hard or achieve something, or to explain the official reasons for a decision.

Example: Motiver ses troupes.

Translation: To motivate (energize) one's troops.

Root Word: French 'motif'.

Synonyms: encourager, inciter, justifier"
"inciter","Translations:
EN: to incite / to urge / to prompt / to goad
AR: حَرَّضَ / حَثَّ / دَفَعَ إِلَى
UR: اکسانا / ترغیب دینا / مائل کرنا

Definition:
(EN) Verb meaning to strongly encourage someone to do something, especially something bad (like a crime) or something necessary (like voting).

Example: Inciter à la violence.

Translation: To incite (goad) to violence.

Root Word: Latin 'in-' + 'citare' (to set in motion).

Synonyms: pousser, engager, motiver"
"solliciter","Translations:
EN: to solicit / to request / to urge / to appeal to / to strain
AR: اِلْتَمَسَ / طَلَبَ / نَاشَدَ / أَجْهَدَ
UR: التجا کرنا / درخواست کرنا / زور ڈالنا / کام میں لانا

Definition:
(EN) Formal verb meaning to ask for help, money, or a decision, or to make use of a part of the body or a machine in a way that tests its strength.

Example: Solliciter une aide financière.

Translation: To solicit (request) financial aid.

Root Word: Latin 'sollus' (whole) + 'ciere' (to move).

Synonyms: demander, implorer, requérir"
"quémander","Translations:
EN: to beg for / to solicit / to pester for
AR: تَوَسَّلَ / اِسْتَجْدَى / طَلَبَ بِلَحَاح
UR: بھیک مانگنا / خوشامد سے مانگنا / اصرار کرنا

Definition:
(EN) Verb meaning to ask for something (like money, help, or a look) in a repetitive and humble way that can be annoying or embarrassing.

Example: Quémander un autographe.

Translation: To beg for (solicit) an autograph.

Root Word: Old French origin.

Synonyms: mendier, solliciter, réclamer"
"mendier","Translations:
EN: to beg / to go begging / to implore
AR: شَحَذَ / اِسْتَجْدَى / تَسَوَّلَ
UR: بھیک مانگنا / ہاتھ پھیلانا / گداگری کرنا

Definition:
(EN) Verb meaning to ask strangers for money or food in the street, or figuratively to beg for a favor/mercy from someone in power.

Example: Mendier son pain.

Translation: To beg for (go begging for) one's bread.

Root Word: Latin 'mendicare'.

Synonyms: quémander, implorer, solliciter"
"implorer","Translations:
EN: to implore / to beg / to plead for / to beseech
AR: نَاشَدَ / اِبْتَهَلَ / اِلْتَمَسَ بِتَذَلُّل
UR: گڑگڑانا / التجا کرنا / منت سماجت کرنا

Definition:
(EN) Verb meaning to ask for something (like forgiveness or life) with extreme emotion and humility, often while crying or on one's knees.

Example: Implorer le pardon.

Translation: To implore (beg for) forgiveness.

Root Word: Latin 'in-' + 'plorare' (to weep/cry out).

Synonyms: supplier, solliciter, prier"
"supplier","Translations:
EN: to beseech / to beg / to entreat / to pray to
AR: تَوَسَّلَ إِلَى / نَاشَدَ / اِبْتَهَلَ
UR: التجا کرنا / منت کرنا / گڑگڑانا

Definition:
(EN) Verb meaning to ask someone very earnestly and humbly for something, stressing how much you need it.

Example: Je vous en supplie !

Translation: I beg (beseech) you!

Root Word: Latin 'supplicare' (to kneel down).

Synonyms: implorer, conjurer, prier"
"invoquer","Translations:
EN: to invoke / to call upon / to cite / to plead (an excuse)
AR: اِبْتَهَلَ إِلَى / نَادَى / اِسْتَشْهَدَ بِـ / تَعَلَّلَ بـ
UR: پکارنا (دعا میں) / حوالہ دینا / عذر پیش کرنا

Definition:
(EN) Verb meaning to call for the help of God or a spirit, to mention a law or a fact to justify an action, or to use an excuse.

Example: Invoquer la loi.

Translation: To cite (invoke) the law.

Root Word: Latin 'in-' + 'vocare' (to call upon).

Synonyms: appeler, citer, prétexter"
"prôner","Translations:
EN: to advocate / to extol / to preach / to recommend strongly
AR: دَعَا إِلَى / حَبَّذَ / نَادَى بِـ
UR: وکالت کرنا / تبلیغ کرنا / زور دینا

Definition:
(EN) Verb meaning to officially and publicly recommend a specific idea, a policy, or a way of behaving because you believe it is the best one.

Example: Prôner la tolérance.

Translation: To advocate (preach) tolerance.

Root Word: Old French 'prosne' (pulpit/sermon).

Synonyms: préconiser, recommander, vanter"
"vanter","Translations:
EN: to boast / to praise / to vaunt / to talk up
AR: تَبَاهَى / مَدَحَ / اِفْتَخَرَ بِـ
UR: فخر کرنا / تعریف کرنا / شیخی بگھارنا

Definition:
(EN) Verb meaning to talk with great pride about something you have or have done, or (active) to tell everyone how good a product or a person is.

Example: Vanter les mérites de quelqu'un.

Translation: To praise (talk up) someone's merits.

Root Word: Latin 'vanitare' (to talk idly/boast).

Synonyms: louer, glorifier, s'enorgueillir"
"glorifier","Translations:
EN: to glorify / to exalt / to praise to the skies
AR: مَجَّدَ / عَظَّمَ / سَبَّحَ
UR: تمجید کرنا / عظمت بیان کرنا / حمد و ثنا کرنا

Definition:
(EN) Verb meaning to give high honor and praise to God or to a hero, or to make something look much better and more important than it really is.

Example: Glorifier le passé.

Translation: To glorify (exalt) the past.

Root Word: Latin 'gloria' + 'facere' (to make glory).

Synonyms: magnifier, honorer, célébrer"
"honorer","Translations:
EN: to honor / to fulfill / to respect / to pay (a check)
AR: كَرَّمَ / وَفَّى بِـ / اِحْتَرَمَ / صَرَفَ (شِيكًا)
UR: عزت دینا / پورا کرنا / احترام کرنا / ادائیگی کرنا

Definition:
(EN) Verb meaning to show great respect for someone, to keep a promise or a contract, or for a bank to pay out money for a check.

Example: Honorer sa parole.

Translation: To fulfill (honor) one's word.

Root Word: Latin 'honorare'.

Synonyms: respecter, célébrer, acquitter"
"vénérer","Translations:
EN: to venerate / to worship / to revere / to hallow
AR: بَجَّلَ / عَبَدَ / قَدَّسَ / اِحْتَرَمَ بِشِدَّة
UR: تعظیم کرنا / پوجنا / مقدس جاننا

Definition:
(EN) High formal verb meaning to have deep respect and love for someone or something because they are holy, very old, or very wise.

Example: Vénérer les ancêtres.

Translation: To venerate (revere) the ancestors.

Root Word: Latin 'venerari' (to worship/seek favor).

Synonyms: adorer, respecter, sacraliser"
"sacraliser","Translations:
EN: to sacralize / to make sacred / to sanctify
AR: قَدَّسَ / جَعَلَهُ مُقَدَّسًا
UR: مقدس بنانا / تقدس عطا کرنا

Definition:
(EN) Verb meaning to treat something as if it is holy and must not be changed or touched (like a tradition, a law, or a place).

Example: Sacraliser le pouvoir.

Translation: To sacralize (make sacred) the power.

Root Word: Latin 'sacer' (holy).

Synonyms: sanctifier, vénérer, diviniser"
"sanctifier","Translations:
EN: to sanctify / to hallow / to make holy / to purify
AR: قَدَّسَ / طَهَّرَ
UR: پاک کرنا / مقدس کرنا

Definition:
(EN) Religious verb meaning to make someone or something holy through a divine act, or to set something apart for God's service.

Example: Sanctifier le dimanche.

Translation: To sanctify (hallow) Sunday.

Root Word: Latin 'sanctus' + 'facere' (to make holy).

Synonyms: sacraliser, bénir, purifier"
"bénir","Translations:
EN: to bless / to consecrate / to praise
AR: بَارَكَ / قَدَّسَ / مَدَحَ
UR: دعا دینا / برکت دینا / مقدس کرنا

Definition:
(EN) Verb meaning for God or a priest to give a blessing, to ask for God's protection, or to be very happy about a lucky event.

Example: Bénir le ciel.

Translation: To bless (praise) the heavens.

Root Word: Latin 'bene' + 'dicere' (to speak well).

Synonyms: sanctifier, glorifier, consacrer"
"baptiser","Translations:
EN: to baptize / to name / to nickname / to water down (wine)
AR: عَمَّدَ / سَمَّى / لَقَّبَ / خَفَّفَ بِالمَاء
UR: بپتسمہ دینا / نام رکھنا / لقب دینا

Definition:
(EN) Verb meaning to perform the Christian ceremony of baptism, to give a name to a person or an object, or informally to add water to wine.

Example: Baptiser un navire.

Translation: To name (baptize) a ship.

Root Word: Greek 'baptizein' (to dip/immerse).

Synonyms: nommer, appeler, dénommer"
