rank,target,english,level,ipa_candidate,learner_hint_candidate,source_sha256
715,لَيسَ لَديَّ المَزيدُ مِنَ الوقتِ للتَّحَدُثِ مَعَكَ,I have no more time to talk with you.,C,laˌisa ladˌiː ʔalmˈaziːdˌu mˈina ʔalwqti lltːħadˌuθi mˈaʕakˌa,laayaysa ladayay ʔalmazayaydohoh mayayna ʔalwqtayay llthadohohthayay ma‘aka,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
716,أعلم لماذا لا تريد القيام بذلك.,I know why you don't want to do that.,C,ʔˈaʕlam lˈimaːðˌaː lˈaː trˈiːd ʔalqˈiːaːm bˈaðalkˌa.,ʔa‘lam layaymadha la trayayd ʔalqayayam badhalka.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
717,أحتاج منك أن تقول لي أين أذهب.,I need you to tell me where to go.,C,ʔħtˈaːdʒ mˈinka ʔn tˈaqawwˌul lˈajj ʔˈajna ʔˈaðhab.,ʔhtay mayaynka ʔn taqawwohohl layy ʔayna ʔadhhab.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
718,إني شاكر لك من أعماق قلبي.,I am grateful to you from the bottom of my heart.,C,ʔnˈiː ʃˈaːkir lkˈa mˈin ʔʕmˈaːq qˈalbiːj.,ʔnayay shakayayr lka mayayn ʔ‘maq qalbayayy.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
719,ظننت أنّك لا تعرف كيف تفعل أيّ شيء.,I thought you didn't know how to do anything.,C,ðnnt ʔnnkˈa lˈaː tˈaʕarrˌuf kˈajfa tfʕl ʔˈiː ʃˈajʔ.,dhnnt ʔnnka la ta‘arrohohf kayfa tf‘l ʔayay shayʔ.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
720,أريد أن أقضي مزيدًا من الوقت معك وحدنا.,I want to spend more time alone with you.,C,ʔrˈiːd ʔn ʔˈaqadˤdˤˌi mˈaziːdˌan mˈin ʔalwˈaqt mˈaʕak wħdnaː.,ʔrayayd ʔn ʔaqadˤdˤayay mazayaydan mayayn ʔalwaqt ma‘ak whdna.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
721,أود التحدث إلى رئيسة الممرضات.,I would like to speak to the head nurse.,C,ʔˈawad ʔattaħˈadːaθ ʔˈilaː rʔˈiːst ʔalmmrdˤˈa.ːt.,ʔawad ʔattahadath ʔayayla rʔayayst ʔalmmrdˤa.t.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
722,سأخبرك بما أريدك أن تفعله.,I'll tell you what I want you to do.,C,sʔχbrka bmaː ʔrˈiːdka ʔn tfʕlh.,sʔkhbrka bma ʔrayaydka ʔn tf‘lh.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
723,آسف ساعتي ليست معي.,I'm sorry I don't have my watch with me.,C,ʔˈaːsif saːʕtˌiː liːst mˈaʕj.,ʔasayayf sa‘tayay layayst ma‘y.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
724,أحاول أن أفهم لماذا لم تقم بالأمر .,I'm trying to understand why you didn't do it.,C,ʔħˈaːwl ʔn ʔˈafham lˈimaːðˌaː lˈam tqm bilʔˈamr .,ʔhawl ʔn ʔafham layaymadha lam tqm bayaylʔamr .,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
725,كان في المكان الذي قلت لي إنه سيكون فيه.,It was where you told me it would be.,C,kˈaːn fˈiː ʔalmˈakaːn ʔˈallaðˌiː qlt lˈajj ʔˈinh siːkaˈuːna fˈiːh.,kan fayay ʔalmakan ʔalladhayay qlt layy ʔayaynh sayaykaohohna fayayh.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
726,الرجل الذي يقف هناك هو أبي.,The man who is standing there is my father.,C,ʔarrˈa.dʒul ʔˈallaðˌiː jqf hunˈaːka hˈuwa ʔˈabiː.,ʔarra.yohohl ʔalladhayay yqf hohohnaka hohohwa ʔabayay.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
727,لا يوجد سبب لئلا أفعله.,There is no reason why I shouldn't do it.,C,lˈaː jwdʒd sˈabab lʔlaː ʔˈafʕalh.,la ywyd sabab lʔla ʔaf‘alh.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
728,هناك الكثير مما أود قوله لك.,There's so much I want to say to you.,C,hunˈaːka ʔalkaθˈiːr mmˈaː ʔˈawad qˈawlh lkˈa.,hohohnaka ʔalkathayayr mma ʔawad qawlh lka.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
729,هذه هي القرية التي قضيت فيها طفولتي.,This is the village where I spent my childhood.,C,hˈaːðihˌi hˈija ʔalqˈarja ʔˈallatˌiː qdˤˈi.ːt fˈiːhaː t̪fˈuːltiː.,hadhayayhayay hayayya ʔalqarya ʔallatayay qdˤayay.t fayayha t̪fohohltayay.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
730,ذوقيه وأخبريني كيف مذاقه.,Try it and tell me what it tastes like.,C,ðˈawqiːjh wʔχbriːnˌiː kˈajfa mˈaðaːqh.,dhawqayayyh wʔkhbrayaynayay kayfa madhaqh.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
731,لم نكمل ما علينا إنجازه بعد.,We haven't finished what we have to do yet.,C,lˈam nkml mˈaː ʕlˈiːnaː ʔˈindʒaːzh bˈaʕd.,lam nkml ma ‘layayna ʔayaynyazh ba‘d.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
732,أيمكنك أن توصلني إلى المحطة؟,Can you give me a lift to the station?,C,ʔiːmkˈunnakˌa ʔn tˈuːs̪lniː ʔˈilaː ʔalmˈaħat̪t̪ˌa,ʔayaymkohohnnaka ʔn tohohs̪lnayay ʔayayla ʔalmahat̪t̪a,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
733,هل يمكنك إيصالي إلى المحطة؟,Can you give me a ride to the station?,C,hˈal jmkˈunnakˌa ʔˈiːs̪a.ːlˌiː ʔˈilaː ʔalmˈaħat̪t̪ˌa,hal ymkohohnnaka ʔayays̪a.layay ʔayayla ʔalmahat̪t̪a,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
734,هل استلمتَ الرسالة التي أرسلتها لكَ بالأمس؟,Did you receive the message I sent you yesterday?,C,hˈal ˈastlmta ʔarrˈisaːlˌa ʔˈallatˌiː ʔrslthˈaː lka bilʔˈams,hal astlmta ʔarrayaysala ʔallatayay ʔrsltha lka bayaylʔams,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
735,هل عليّ أن أجيب على أسئلتك كلها؟,Do I have to answer all of your questions?,C,hˈal ʕlˈiː ʔn ʔdʒˈiːb ʕˈalaː ʔsʔltkˈa kˈullhaː,hal ‘layay ʔn ʔyayayb ‘ala ʔsʔltka kohohllha,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
736,هل عندك واحد أكبر قليلًا من هذه؟,Do you have one a little bigger than this one?,C,hˈal ʕˈindka wˈaːħid ʔˈakbar qˈaliːlˌan mˈin hˈaːðihˌi,hal ‘ayayndka wahayayd ʔakbar qalayaylan mayayn hadhayayhayay,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
737,هل تعرف إن كان سيحضر الحفل؟,Do you know if he's coming to the party?,C,hˈal tˈaʕarrˌuf ʔˈin kˈaːn siːħdˤr ʔalħˈafl,hal ta‘arrohohf ʔayayn kan sayayhdˤr ʔalhafl,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
738,هل تريدين حقًا التحدث بشأن ذلك الآن؟,Do you really want to talk about that now?,C,hˈal triːdˈiːna ħˈaqːan ʔattaħˈadːaθ bʃʔn ðˈaːlikˌa alʔˈaːn,hal trayaydayayna haqan ʔattahadath bshʔn dhalayayka alʔan,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
739,هل تذكر المدينة التي ولد بها؟,Do you remember the town where he was born?,C,hˈal tˈaðakːˌar ʔalmadˈiːna ʔˈallatˌiː wˈalad bhˈaː,hal tadhakar ʔalmadayayna ʔallatayay walad bha,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
740,هل تظنه أخطأ عمدًا؟,Do you think he made a mistake on purpose?,C,hˈal tðnh ʔˈaχt̪aʔ ʕˈamadˌan,hal tdhnh ʔakht̪aʔ ‘amadan,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
741,كم يبعد المتحف عن هنا؟,How far is it from here to the museum?,C,kiːlˈuː mitˌar jbʕd ʔalmˈatħaf ʕˈan hˈunaː,kayaylohoh mayaytar yb‘d ʔalmathaf ‘an hohohna,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
742,كم شخصًا رأيت في المنتزه؟,How many people did you see in the park?,C,kiːlˈuː mitˌar ʃˈaxs̪a.n rʔˈiːt fˈiː ʔalmˈuntazˌa,kayaylohoh mayaytar shakhs̪a.n rʔayayt fayay ʔalmohohntaza,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
743,هل ستبقى في المنزل إذا أمطرت غداً؟,"If it rains tomorrow, will you stay at home?",C,hˈal stbqa fˈiː ʔalmˈanzil ʔˈiðaː ʔmt̪rt ɣdˈaː,hal stbqa fayay ʔalmanzayayl ʔayaydha ʔmt̪rt ghda,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
744,متى كانت آخر مرة ركبت دراجة هوائية؟,When was the last time you rode a bike?,C,mˈataː kaːnt ʔˈaːxar mˈarra. rkbt dˈarraːdʒˌa hˌuːaːʔˈijjah,mata kant ʔakhar marra. rkbt darraya hohohaʔayayyyah,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
745,أين هي الوثائق التي كانت على طاولتي؟,Where are the documents that were on my desk?,C,ʔˈajna hˈija ʔalwθaːʔq ʔˈallatˌiː kaːnt ʕˈalaː t̪ˈa.ːwltiː,ʔayna hayayya ʔalwthaʔq ʔallatayay kant ‘ala t̪a.wltayay,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
746,تقول إنك تتعمد إخفاء مظهرك الحسن؟,Are you saying you intentionally hide your good looks?,C,tˈaqawwˌul ʔˈinka ttʕmd ʔˈiχfaːʔ mˈaðharkˌa ʔalħˈasan,taqawwohohl ʔayaynka tt‘md ʔayaykhfaʔ madhharka ʔalhasan,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
747,لا يعرف أيٌّ من والديّ الاثنين كيف يسبح.,Neither of my two parents knows how to swim.,C,lˈaː jʕrf ʔˈiː mˈin waddˈiː aliθnˈajni kˈajfa jsbħ.,la y‘rf ʔayay mayayn waddayay alayaythnaynayay kayfa ysbh.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
748,لا تنس أنّه يجب أن تشتري قليلا من البصل.,Don't forget that you need to buy some onions.,C,lˈaː tˈinis ʔnnh jdʒb ʔn tʃtrˈiː qlˈiːlaː mˈin ʔalbˈas̪al.,la tayaynayays ʔnnh yyb ʔn chtrayay qlayayla mayayn ʔalbas̪al.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
749,لقد وعدني أنه سيأتي في الساعة الرابعة.,He promised me that he would come at four.,C,lqd wʕdniː ʔnh siːʔtˌiː fˈiː ʔassˈaːʕa ʔarrˈaːbiʕˌa.,lqd w‘dnayay ʔnh sayayʔtayay fayay ʔassa‘a ʔarrabayay‘a.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
750,أفترض أنكما تعرفان بعضكما.,I assume the two of you know each other.,C,ʔftrdˤ ʔnkˈumaː tʕrfˈaːn bˈaʕdˤkˈumaː.,ʔftrdˤ ʔnkohohma t‘rfan ba‘dˤkohohma.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
751,لا أستطيع أن أتذكر ما أكلتهُ بالأمس.,I can't remember what I had to eat yesterday.,C,lˈaː ʔstt̪ˈi.ːʕ ʔn ʔtðkr mˈaː ʔklthˈu bilʔˈams.,la ʔstt̪ayay.‘ ʔn ʔtdhkr ma ʔklthohoh bayaylʔams.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
752,لا أملك الوقت الكافي لقراءة هذا الكتاب.,I don't have the time to read this book.,C,lˈaː ʔˈamlak ʔalwˈaqt ʔalkˈaːfiː lqraːʔt hˈaːðaː ʔalkitˈaːb.,la ʔamlak ʔalwaqt ʔalkafayay lqraʔt hadha ʔalkayaytab.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
753,لا أظنك قادرًا على فعل ذلك.,I don't think you are capable of doing that.,C,lˈaː ʔðnkˈa qˈaːdirˌan ʕˈalaː fˈiʕl ðˈaːlikˌa.,la ʔdhnka qadayayran ‘ala fayay‘l dhalayayka.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
754,علقت رجلي بباب القطار.,I got my foot caught in a train door.,C,ʕlqt rdʒlˈiː bbaːb ʔalqˈit̪aːr.,‘lqt rylayay bbab ʔalqayayt̪ar.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
755,أظن أن بإمكاني الانتظار أكثر قليلًا.,I guess I could wait a little bit longer.,C,ʔðn ʔn bʔmkaːnˌiː alˈintiðˌaːr ʔˈakθar qˈaliːlˌan.,ʔdhn ʔn bʔmkanayay alayayntayaydhar ʔakthar qalayaylan.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
756,لدي قارورة جعة في حقيبة الظهر الخاصة بي.,I have a bottle of beer in my backpack.,C,ldiː qˈaːruːrˌa dʒˈiʕa fˈiː ħˈaqiːbˌa ʔaððˈuhr ʔalχˈaːs̪s̪a bˈiː.,ldayay qarohohra yayay‘a fayay haqayayba ʔadhdhohohhr ʔalkhas̪s̪a bayay.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
757,يجب أن آخذ الدواء كل ست ساعات.,I have to take my medicine every six hours.,C,jdʒb ʔn ʔˈaːχið ʔaddˈawaːʔ kˈull sˈitː saːʕˌaːt.,yyb ʔn ʔakhayaydh ʔaddawaʔ kohohll sayayt sa‘at.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
758,أتمنى فقط لو كنت أعرف كيف أتكلم الفرنسية.,I just wish I knew how to speak French.,C,ʔtmnˈaː fˈaqat̪ lˈaw kˈint ʔˈaʕraf kˈajfa ʔtklm ʔalfrnsˈijjah.,ʔtmna faqat̪ law kayaynt ʔa‘raf kayfa ʔtklm ʔalfrnsayayyyah.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
759,أظن أن من الأفضل ألا تكون وقِحًا.,I think it is best not to be impolite.,C,ʔðn ʔn mˈin ʔalʔˈafdˤal ʔˈalaː tˈakawwˌan wqiħˌan.,ʔdhn ʔn mayayn ʔalʔafdˤal ʔala takawwan wqayayhan.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
760,كان القيام بذلك شيئا سخيفا على ما أعتقد.,I think it was a stupid thing to do.,C,kˈaːn ʔalqˈiːaːm bˈaðalkˌa ʃˈiːʔaː sχiːfˌaː ʕˈalaː mˈaː ʔʕtqd.,kan ʔalqayayam badhalka shayayʔa skhayayfa ‘ala ma ʔ‘tqd.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
761,أنا لا أريد أن تتأخر عن الصف.,I don't want you to be late for class.,C,ˈana lˈaː ʔrˈiːd ʔn ttʔχr ʕˈan ʔas̪s̪ˈaff.,ana la ʔrayayd ʔn ttʔkhr ‘an ʔas̪s̪aff.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
762,سأبذل قصارى جهدي ألّا أقاطع مذاكرتك.,I'll do my best not to disturb your studying.,C,sʔbðl qˈus̪aːrˌaː dʒhdˈiː ʔllˈaː ʔqˈaːt̪ʕ mðˈaːkrtka.,sʔbdhl qohohs̪ara yhdayay ʔlla ʔqat̪‘ mdhakrtka.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
763,لن أنس أبدًا المرّة الأولى التي رأيتك فيها.,I'll never forget the first time I saw you.,C,lˈan ʔˈanas ʔˈabadˌan ʔalmrrt ʔalʔˈawlaː ʔˈallatˌiː rʔˈiːtka fˈiːhaː.,lan ʔanas ʔabadan ʔalmrrt ʔalʔawla ʔallatayay rʔayaytka fayayha.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
764,أنا في العمل الآن، لذلك سأتصل بك لاحقًا.,"I'm at work now, so I'll call you later.",C,ˈana fˈiː ʔalʕˈamal alʔˈaːn lðlka sʔts̪l bˈak lˈaːħiqˌan.,ana fayay ʔal‘amal alʔan ldhlka sʔts̪l bak lahayayqan.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
765,أنا لست لطيفًا كما تظنني.,I'm not as nice as you think I am.,C,ˈana lst lˈat̪iːfˌan kˈamaː tðnnˈiː.,ana lst lat̪ayayfan kama tdhnnayay.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
766,لست متأكدًا من أنه يمكنني تقديم أي مساعدة.,I'm not sure I can be of any help.,C,lst mˌutaʔˈakːidˌan mˈin ʔnh jmknnˈiː tˈaqdiːm ʔˈajj musˈaːʕadˌa.,lst mohohtaʔakayaydan mayayn ʔnh ymknnayay taqdayaym ʔayy mohohsa‘ada.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
767,إن لم يعجبك فبإمكانك أن تتركه.,"If you don't like it, then you can leave it.",C,ʔˈin lˈam jʕdʒbkˈa fbʔmkaːnkˌa ʔn ttrkˈah.,ʔayayn lam y‘ybka fbʔmkanka ʔn ttrkah.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
768,إن أردت النجاح في حياتك فاعمل بجد.,"If you want to succeed in life, work hard.",C,ʔˈin ʔrdt ʔannˈadʒaːħ fˈiː ħˈijjaːtkˌa faːʕml bdʒd.,ʔayayn ʔrdt ʔannayah fayay hayayyyatka fa‘ml byd.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
769,يبدو لي أن كلكم مخطئون.,It appears to me that you are all mistaken.,C,jbdˈuː lˈajj ʔn klkm mˌuχt̪iʔˈuːna.,ybdohoh layy ʔn klkm mohohkht̪ayayʔohohna.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
770,حان الوقت لأن تشتري سيارة جديدة.,It's time for you to buy a new car.,C,ħˈaːn ʔalwˈaqt lʔn tʃtrˈiː sajjˈaːra. dʒdˈiːdt.,han ʔalwaqt lʔn chtrayay sayyara. ydayaydt.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
771,أخبرنا إن كنت لا تريد أن تأتي.,Let us know if you aren't going to come.,C,ʔχbrnˈaː ʔˈin kˈint lˈaː trˈiːd ʔn tʔtˈiː.,ʔkhbrna ʔayayn kayaynt la trayayd ʔn tʔtayay.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
772,دعونا فقط نتظاهر كأننا لا نعرف بعضنا البعض.,Let's just pretend like we don't know each other.,C,dʕˈuːnaː fˈaqat̪ ntðˈa.ːhr kʔnnaː lˈaː nʕrf bʕdˤnaː ʔalbˈaʕdˤ.,d‘ohohna faqat̪ ntdha.hr kʔnna la n‘rf b‘dˤna ʔalba‘dˤ.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
773,سمحت لي أمي بأن أذهب إلى السينما.,My mother permitted me to go to the movies.,C,smħt lˈajj ʔˈummiːj bʔn ʔˈaðhab ʔˈilaː ʔassˈiːnamˌaː.,smht layy ʔohohmmayayy bʔn ʔadhhab ʔayayla ʔassayaynama.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
774,اسمي معروف لدى الجميع في مدرستي.,My name is known to everybody in my school.,C,ˈismiːj mˈaʕruːf lˈadaː ʔaldʒamˈiːʕ fˈiː mdrstˈiː.,ayaysmayayy ma‘rohohf lada ʔalyamayay‘ fayay mdrstayay.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
775,عملي الجديد يترك لي القليل من الوقت للاختلاط.,My new job leaves me little time to socialize.,C,ʕˈamalˌiːj ʔaldʒadˈiːd jtrkˈa lˈajj ʔalqˈaliːl mˈin ʔalwˈaqt llaːχtlˌaːt̪.,‘amalayayy ʔalyadayayd ytrka layy ʔalqalayayl mayayn ʔalwaqt llakhtlat̪.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
776,لم تعرف كيف تتصرف تجاه المشكلة.,She didn't know what to do with the problem.,C,lˈam tˈaʕarrˌuf kˈajfa tts̪rf tˈudʒaːh ʔalmˈuʃkilˌa.,lam ta‘arrohohf kayfa tts̪rf tohohyah ʔalmohohshkayayla.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
777,هي لا تريد مني التحدث عن هذه المسألة.,She doesn't want me to speak about this issue.,C,hˈija lˈaː trˈiːd mnˈiː ʔattaħˈadːaθ ʕˈan hˈaːðihˌi ʔalmˈasʔalˌa.,hayayya la trayayd mnayay ʔattahadath ‘an hadhayayhayay ʔalmasʔala.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
778,هي لا تريدني أن أتحدث حول هذه المسألة.,She doesn't want me to speak about this matter.,C,hˈija lˈaː trˈiːdniː ʔn ʔtħdθ ħˈawl hˈaːðihˌi ʔalmˈasʔalˌa.,hayayya la trayaydnayay ʔn ʔthdth hawl hadhayayhayay ʔalmasʔala.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
779,أردت الحديث معك عن هذا الأمر.,I wanted to talk to you about this matter.,C,ʔrdt ʔalħˈadiːθ mˈaʕak ʕˈan hˈaːðaː ʔalʔˈamr.,ʔrdt ʔalhadayayth ma‘ak ‘an hadha ʔalʔamr.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
780,توجد بعض المحلات قرب منزلي.,There are a few shops close to my house.,C,tˈuːdʒd bˈaʕdˤ ʔalmħlˈaːt qˈurb mˈanzilˌiːj.,tohohyd ba‘dˤ ʔalmhlat qohohrb manzayaylayayy.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
781,هناك العديد من ربات البيوت اللاتي يشتكين من الأسعار المرتفعة.,There are many housewives who complain about high prices.,C,hunˈaːka ʔalʕˈadiːd mˈin rbˈaːt ʔalbˈajjuːt ʔallaːtˌiː jʃtkaˈiːna mˈin ʔalʔsʕˈaːr ʔalmrtfʕt.,hohohnaka ʔal‘adayayd mayayn rbat ʔalbayyohoht ʔallatayay yshtkaayayna mayayn ʔalʔs‘ar ʔalmrtf‘t.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
782,يصعب عليّ جدًا أن أفهم هذا الكتاب.,It is very difficult for me to understand this book.,C,js̪ʕb ʕlˈiː dʒˈidːan ʔn ʔˈafham hˈaːðaː ʔalkitˈaːb.,ys̪‘b ‘layay yayaydan ʔn ʔafham hadha ʔalkayaytab.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
783,علينا القيام بشيء حيال ما يحصل.,We have to do something about what's going on.,C,ʕlˈiːnaː ʔalqˈiːaːm bʃiːʔ ħˈiːaːl mˈaː jħs̪l.,‘layayna ʔalqayayam bshayayʔ hayayal ma yhs̪l.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
784,نأسف، ولكن هذا الفيديو لم يعد متاحًا.,We're sorry but this video is no longer available.,C,nʔsf wlkˈunna hˈaːðaː ʔalfˈiːdjuː lˈam jʕd mˈutaːħˌan.,nʔsf wlkohohnna hadha ʔalfayaydyohoh lam y‘d mohohtahan.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
785,يجب عليك أن تنهي هذا العمل قبل الظهر.,You have to get this work finished by noon.,C,jdʒb ʕˈaliːjkˌa ʔn tnhˈiː hˈaːðaː ʔalʕˈamal qˈabl ʔaððˈuhr.,yyb ‘alayayyka ʔn tnhayay hadha ʔal‘amal qabl ʔadhdhohohhr.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
786,عليك الانتظار حتى يترك أحد مقعده.,You have to wait until there's a seat free.,C,ʕˈaliːjkˌa alˈintiðˌaːr ħˈatːaː jtrkˈa ʔˈaħad mˈaqʕadh.,‘alayayyka alayayntayaydhar hata ytrka ʔahad maq‘adh.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
787,نجاحك يعود لاجتهادك في عملك.,Your success is the result of your hard work.,C,nˈadʒaːħkˌa jʕˈuːd laːdʒthˌaːdka fˈiː ʕˈamalkˌa.,nayahka y‘ohohd laythadka fayay ‘amalka.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
788,هل أنتَ مُتأكِّد أنّنا نسير في الاتّجاه الصّحيح؟,Are you sure we're going in the right direction?,C,hˈal ʔntˈa mˈutʔkːd ʔnnnˈaː nsˈiːr fˈiː alˈatːdʒaːh ʔas̪s̪ːħˈiːħ,hal ʔnta mohohtʔkd ʔnnna nsayayr fayay alatyah ʔas̪s̪hayayh,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
