rank,target,english,level,ipa_candidate,learner_hint_candidate,source_sha256
681,Es-tu sûr de ne pas vouloir venir ce soir ?,Are you sure you don't want to come tonight?,C,ɛty sˈyːʁ də- nə- pa vulwˈaʁ vənˈiʁ sə- swˈaʁ ?,ayty syr dohohh- nohohh- pa vohohlwar vohohhnayayr sohohh- swar ?,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
682,Es-tu sûre de ne pas vouloir faire ça ?,Are you sure you don't want to do that?,C,ɛty sˈyːʁ də- nə- pa vulwˈaʁ fˈɛʁ sˈa ?,ayty syr dohohh- nohohh- pa vohohlwar fayr sa ?,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
683,Êtes-vous sûre de ne pas vouloir faire ceci ?,Are you sure you don't want to do this?,C,ˈɛtvu sˈyːʁ də- nə- pa vulwˈaʁ fˈɛʁ səsˈi ?,aytvohoh syr dohohh- nohohh- pa vohohlwar fayr sohohhsayay ?,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
684,Es-tu en train de me dire comment faire mon boulot ?,Are you telling me how to do my job?,C,ɛty ɑ̃ tʁˈɛ̃ də- mə- dˈiʁ kɔmˌɑ̃ fˈɛʁ mɔ̃ bulˈo ?,ayty an trayayn dohohh- mohohh- dayayr kohman fayr mohn bohohloh ?,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
685,Voulez-vous m'aider pour ce travail ?,Do you want to help me with this work?,C,vulˈevu mɛdˈe puʁ sə- tʁavˈaj ?,vohohlayvohoh mayday pohohr sohohh- travay ?,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
686,À quel âge voulez-vous vous marier ?,At what age do you want to get married?,C,a kɛl ˈaːʒ vulˈevu vu maʁjˈe ?,a kayl azh vohohlayvohoh vohoh maryay ?,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
687,Puis-je t'offrir un verre ?,Can I buy you a drink?,B,pyˈiʒ tɔfʁˈiʁ œ̃ vˈɛʁ ?,pyayayzh tohfrayayr ohohn vayr ?,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
688,"Puis-je avoir deux hamburgers et un coca, s'il vous plaît ?","Can I have two hamburgers and a Coke, please?",C,"pyˈiʒ avwˈaʁ dˈø ɑ̃bəʁɡˈœʁz e œ̃ kokˈa, sil vu plˈɛ ?","pyayayzh avwar deu anbohohhrgeurz ay ohohn kohka, sayayl vohoh play ?",6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
689,"Puis-je te parler une seconde, s'il te plaît ?",Can I talk to you for a second please?,C,"pyˈiʒ tə- paʁlˈe yn səɡˈɔ̃d, sil tə- plˈɛ ?","pyayayzh tohohh- parlay yn sohohhgohnd, sayayl tohohh- play ?",6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
690,"Je peux te parler une seconde, s'il te plaît ?","Can I talk to you for a second, please?",C,"ʒə- pˈø tə- paʁlˈe yn səɡˈɔ̃d, sil tə- plˈɛ ?","zhohohh- peu tohohh- parlay yn sohohhgohnd, sayayl tohohh- play ?",6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
691,Quelqu'un peut-il me dire ce que je devrais faire après ?,Can anyone tell me what I should do next?,C,kɛlkˌœ̃ pˈøtil mə- dˈiʁ sə- kə ʒə- dəvʁˈɛ fˈɛʁ apʁˈɛ ?,kaylkohohn peutayayl mohohh- dayayr sohohh- kohohh zhohohh- dohohhvray fayr apray ?,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
692,Peux-tu me conduire à l'aéroport demain matin ?,Can you drive me to the airport tomorrow morning?,C,pˈøty mə- kɔ̃dyˈiʁ a laeʁopˈɔʁ dəmˈɛ̃ matˈɛ̃ ?,peuty mohohh- kohndyayayr a laayrohpohr dohohhmayayn matayayn ?,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
693,Pouvez-vous m’accorder un peu plus de temps ?,Can you give me a little bit more time?,C,puvˈevu makɔʁdˈe œ̃ pø ply də- tˈɑ̃ ?,pohohvayvohoh makohrday ohohn peu ply dohohh- tan ?,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
694,"Pourriez-vous repasser ce t-shirt pour moi, s'il vous plaît ?","Could you iron this T-shirt for me, please?",C,"puʁjˈevu ʁəpasˈe sə- (en)tˈiːʃˈɜːt(fr) puʁ mwˈa, sil vu plˈɛ ?","pohohryayvohoh rohohhpasay sohohh- (ayn)tayayshert(fr) pohohr mwa, sayayl vohoh play ?",6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
695,"Peux-tu m'aider juste une minute, s'il te plaît ?",Can you please help me for just a minute?,C,"pˈøty mɛdˈe ʒˈyst yn minˈyt, sil tə- plˈɛ ?","peuty mayday zhyst yn mayaynyt, sayayl tohohh- play ?",6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
696,"Pourriez-vous me dire où se trouve le restaurant, s'il vous plaît ?",Could you please tell me where the restaurant is?,C,"puʁjˈevu mə- dˈiʁ u sə- tʁˈuv lə- ʁɛstoʁˈɑ̃, sil vu plˈɛ ?","pohohryayvohoh mohohh- dayayr ohoh sohohh- trohohv lohohh- raystohran, sayayl vohoh play ?",6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
697,Pouvez-vous s'il vous plaît me répéter votre nom ?,Can you please repeat your name?,B,puvˈevu sil vu plˈɛ mə- ʁepetˈe votʁ nˈɔ̃ ?,pohohvayvohoh sayayl vohoh play mohohh- raypaytay vohtr nohn ?,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
698,Peux-tu prouver que ce que tu as dit est vrai ?,Can you prove that what you said is true?,C,pˈøty pʁuvˈe kə sə- kə ty a dˈi ɛ vʁˈɛ ?,peuty prohohvay kohohh sohohh- kohohh ty a dayay ay vray ?,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
699,Peux-tu me montrer comment nouer une cravate ?,Can you show me how to tie a tie?,C,pˈøty mə- mɔ̃tʁˈe kɔmˌɑ̃ nwˈe yn kʁavˈat ?,peuty mohohh- mohntray kohman nway yn kravat ?,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
700,Arrives-tu à te rappeler le moment où nous nous sommes rencontrés pour la première fois ?,Can you remember the time we first met?,B,aʁˈivty a tə- ʁaplˈe lə- momˈɑ̃ u nu nu sɔm ʁɑ̃kɔ̃tʁˈe puʁ la- pʁəmjˈɛʁ fwˈa ?,arayayvty a tohohh- raplay lohohh- mohman ohoh nohoh nohoh sohm rankohntray pohohr la- prohohhmyayr fwa ?,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
701,Peux-tu m'apprendre comment jouer de la cornemuse ?,Can you teach me how to play the bagpipes?,C,pˈøty mapʁˈɑ̃dʁ kɔmˌɑ̃ ʒwˈe də- la- kɔʁnəmˈyz ?,peuty maprandr kohman zhway dohohh- la- kohrnohohhmyz ?,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
702,Pouvez-vous m'apprendre à monter à cheval ?,Can you teach me how to ride a horse?,C,puvˈevu mapʁˈɑ̃dʁ a mɔ̃tˈe a ʃəvˈal ?,pohohvayvohoh maprandr a mohntay a shohohhval ?,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
703,Vous pouvez m'apprendre à jurer en français ?,Can you teach me how to swear in French?,C,vu puvˈe mapʁˈɑ̃dʁ a ʒyʁˈe ɑ̃ fʁɑ̃sˈɛ ?,vohoh pohohvay maprandr a zhyray an fransay ?,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
704,Tu peux me dire quel jour on est aujourd'hui ?,Can you tell me what day it is today?,C,ty pˈø mə- dˈiʁ kɛl ʒˈuʁ ɔ̃n ɛt oʒuʁdyˈi ?,ty peu mohohh- dayayr kayl zhohohr ohnn ayt ohzhohohrdyayay ?,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
705,Peux-tu me dire ce que tu entends par ça ?,Can you tell me what you mean by that?,C,pˈøty mə- dˈiʁ sə- kə ty ɑ̃tˈɑ̃ paʁ sˈa ?,peuty mohohh- dayayr sohohh- kohohh ty antan par sa ?,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
706,Pouvez-vous me dire ce que vous voulez faire ?,Can you tell me what you want to do?,C,puvˈevu mə- dˈiʁ sə- kə vu vulˈe fˈɛʁ ?,pohohvayvohoh mohohh- dayayr sohohh- kohohh vohoh vohohlay fayr ?,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
707,Est-ce que tu peux me dire ce que tu essaies de faire ?,Can you tell me what you're trying to do?,C,ɛs kə ty pˈø mə- dˈiʁ sə- kə ty esˈɛ də- fˈɛʁ ?,ays kohohh ty peu mohohh- dayayr sohohh- kohohh ty aysay dohohh- fayr ?,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
708,Pouvez-vous m'indiquer où se trouve l'entrée du métro ?,Can you tell me where the subway entrance is?,C,puvˈevu mɛ̃dikˈe u sə- tʁˈuv lɑ̃tʁˈe dy- metʁˈo ?,pohohvayvohoh mayayndayaykay ohoh sohohh- trohohv lantray dy- maytroh ?,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
709,Pouvez-vous me dire où vous êtes en ce moment ?,Can you tell me where you are right now?,C,puvˈevu mə- dˈiʁ u vuz ɛtz ɑ̃ sə- momˈɑ̃ ?,pohohvayvohoh mohohh- dayayr ohoh vohohz aytz an sohohh- mohman ?,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
710,Pouvez-vous me dire qui va venir ce soir ?,Can you tell me who's going to come tonight?,C,puvˈevu mə- dˈiʁ ki vˈa vənˈiʁ sə- swˈaʁ ?,pohohvayvohoh mohohh- dayayr kayay va vohohhnayayr sohohh- swar ?,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
711,Peux-tu me dire quelle sorte de pomme c'est ?,Can you tell me what kind of apple this is?,C,pˈøty mə- dˈiʁ kɛl sˈɔʁt də- pˈɔm sˈɛ ?,peuty mohohh- dayayr kayl sohrt dohohh- pohm say ?,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
712,Pourrais-je avoir un mot avec vous en privé ?,Could I have a word with you in private?,C,puʁˈɛʒ avwˈaʁ œ̃ mˈo avˌɛk vuz ɑ̃ pʁivˈe ?,pohohrayzh avwar ohohn moh avayk vohohz an prayayvay ?,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
713,"Puis-je avoir encore une canette de bière, s'il vous plaît ?",Can I please have one more can of beer?,C,"pyˈiʒ avwˈaʁ ɑ̃kˌɔʁ yn kanˈɛt də- bjˈɛʁ, sil vu plˈɛ ?","pyayayzh avwar ankohr yn kanayt dohohh- byayr, sayayl vohoh play ?",6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
714,"Voudriez-vous bien m'apporter un oreiller et une couverture, je vous prie ?","Could you bring me a pillow and blanket, please?",C,"vudʁiˈevu bjˈɛ̃ mapɔʁtˈe œ̃n oʁɛjˈe e yn kuvɛʁtˈyʁ, ʒə- vu pʁˈi ?","vohohdrayayayvohoh byayayn mapohrtay ohohnn ohrayyay ay yn kohohvayrtyr, zhohohh- vohoh prayay ?",6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
715,Tu peux me déposer à l'arrêt de bus ?,Can you drop me off at the bus stop?,C,ty pˈø mə- depozˈe a laʁˈɛ də- bˈys ?,ty peu mohohh- daypohzay a laray dohohh- bys ?,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
716,Pourriez-vous me donner votre nom et votre numéro de téléphone ?,Could you give me your name and phone number?,C,puʁjˈevu mə- dɔnˈe votʁ nˈɔ̃ e votʁ nymeʁˈo də- telefˈɔn ?,pohohryayvohoh mohohh- dohnay vohtr nohn ay vohtr nymayroh dohohh- taylayfohn ?,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
717,"Pourriez-vous parler un peu plus lentement, s'il vous plaît ?",Could you please speak a little bit more slowly?,C,"puʁjˈevu paʁlˈe œ̃ pø ply lɑ̃tmˈɑ̃, sil vu plˈɛ ?","pohohryayvohoh parlay ohohn peu ply lantman, sayayl vohoh play ?",6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
718,Pourrais-tu me dire comment le faire ?,Could you tell me how to do it?,B,puʁˈɛty mə- dˈiʁ kɔmˌɑ̃ lə- fˈɛʁ ?,pohohrayty mohohh- dayayr kohman lohohh- fayr ?,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
719,"Peux-tu, s'il te plaît, me dire pourquoi tu l'aimes ?",Can you please tell me why you love her?,C,"pˈøtˈy, sil tə- plˈɛ, mə- dˈiʁ puʁkwˌa ty lˈɛm ?","peuty, sayayl tohohh- play, mohohh- dayayr pohohrkwa ty laym ?",6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
720,"Pourrais-tu m'indiquer ta taille et ton poids, je te prie ?",Could you please tell me your height and weight?,C,"puʁˈɛty mɛ̃dikˈe ta- tˈaj e tɔ̃ pwˈa, ʒə- tə- pʁˈi ?","pohohrayty mayayndayaykay ta- tay ay tohn pwa, zhohohh- tohohh- prayay ?",6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
721,"Pourriez-vous envoyer quelqu'un à l'étage pour mes bagages, je vous prie ?","Could you send someone up for my bags, please?",C,"puʁjˈevuz ɑ̃vwajˈe kɛlkˌœ̃ a letˈaʒ puʁ me- baɡˈaʒ, ʒə- vu pʁˈi ?","pohohryayvohohz anvwayay kaylkohohn a laytazh pohohr may- bagazh, zhohohh- vohoh prayay ?",6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
722,Tu peux me montrer comment on se sert d'un tuba ?,Could you show me how to use a snorkel?,C,ty pˈø mə- mɔ̃tʁˈe kɔmˌɑ̃ ɔ̃ sə- sˈɛʁ dœ̃ tybˈa ?,ty peu mohohh- mohntray kohman ohn sohohh- sayr dohohn tyba ?,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
723,Pouvez-vous me montrer comment utiliser cette pompe ?,Can you show me how to use this pump?,C,puvˈevu mə- mɔ̃tʁˈe kɔmˌɑ̃ ytilizˈe sɛt pˈɔ̃p ?,pohohvayvohoh mohohh- mohntray kohman ytayaylayayzay sayt pohnp ?,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
724,Pouvez-vous m'apprendre à jouer du piano ?,Can you teach me how to play the piano?,C,puvˈevu mapʁˈɑ̃dʁ a ʒwˈe dy- pjanˈo ?,pohohvayvohoh maprandr a zhway dy- pyanoh ?,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
725,Pourriez-vous m'indiquer comment ajuster le niveau sonore ?,Could you tell me how to adjust the volume?,C,puʁjˈevu mɛ̃dikˈe kɔmˌɑ̃ aʒystˈe lə- nivˈo sonˈɔʁ ?,pohohryayvohoh mayayndayaykay kohman azhystay lohohh- nayayvoh sohnohr ?,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
726,Pouvez-vous me dire comment utiliser le téléphone ?,Can you tell me how to use the telephone?,C,puvˈevu mə- dˈiʁ kɔmˌɑ̃ ytilizˈe lə- telefˈɔn ?,pohohvayvohoh mohohh- dayayr kohman ytayaylayayzay lohohh- taylayfohn ?,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
727,"Pourriez-vous m’indiquer le mot de passe du wifi, je vous prie ?","Could you tell me the Wi-Fi password, please?",C,"puʁjˈevu mɛ̃dikˈe lə- mˈo də- pˈas dy- (en)wˈaɪfaɪ(fr), ʒə- vu pʁˈi ?","pohohryayvohoh mayayndayaykay lohohh- moh dohohh- pas dy- (ayn)waayayfaayay(fr), zhohohh- vohoh prayay ?",6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
728,Pouvez-vous m'indiquer la direction du port ?,Can you tell me the way to the port?,C,puvˈevu mɛ̃dikˈe la- diʁɛksjˈɔ̃ dy- pˈɔʁ ?,pohohvayvohoh mayayndayaykay la- dayayrayksyohn dy- pohr ?,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
729,Pouvez-vous m'indiquer le chemin jusqu'à la gare ?,Can you tell me the way to the station?,C,puvˈevu mɛ̃dikˈe lə- ʃəmˈɛ̃ ʒyska la- ɡˈaʁ ?,pohohvayvohoh mayayndayaykay lohohh- shohohhmayayn zhyska la- gar ?,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
730,Peux-tu m'indiquer la direction à prendre ?,Can you tell me which way I should go?,C,pˈøty mɛ̃dikˈe la- diʁɛksjˈɔ̃ a pʁˈɑ̃dʁ ?,peuty mayayndayaykay la- dayayrayksyohn a prandr ?,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
731,Pourriez-vous vérifier que votre ordinateur est bien branché ?,Could you verify that your computer is plugged in?,C,puʁjˈevu veʁifjˈe kə votʁ ɔʁdinatˈœʁ ɛ bjˈɛ̃ bʁɑ̃ʃˈe ?,pohohryayvohoh vayrayayfyay kohohh vohtr ohrdayaynateur ay byayayn branshay ?,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
732,Ai-je bien vu ce que j'ai vu ?,Did I really see what I saw?,B,ɛʒ bjˈɛ̃ vˈy sə- kə ʒe vˈy ?,ayzh byayayn vy sohohh- kohohh zhay vy ?,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
733,Je t'ai dit à quel point tu étais belle ce soir ?,Did I tell you how beautiful you looked tonight?,C,ʒə- te dˈi a kɛl pwˌɛ̃ ty etˈɛ bˈɛl sə- swˈaʁ ?,zhohohh- tay dayay a kayl pwayayn ty aytay bayl sohohh- swar ?,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
734,Tu es venu en train ou en bus ?,Did you come by train or by bus?,B,ty ɛ vənˈy ɑ̃ tʁˈɛ̃ u ɑ̃ bˈys ?,ty ay vohohhny an trayayn ohoh an bys ?,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
735,L'avez-vous fait délibérément ?,Did you do that deliberately?,B,lavˈevu fˈɛ delibeʁemˈɑ̃ ?,lavayvohoh fay daylayaybayrayman ?,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
736,As-tu découvert à quelle heure commence la réunion ?,Did you find out what time the meeting starts?,C,atˈy dekuvˈɛʁ a kɛl ˈœʁ kɔmˈɑ̃s la- ʁeynjˈɔ̃ ?,aty daykohohvayr a kayl eur kohmans la- rayynyohn ?,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
737,Vous êtes arrivées en bus ou en train ?,Did you get here by bus or by train?,C,vuz ɛtz aʁivˈez ɑ̃ bˈys u ɑ̃ tʁˈɛ̃ ?,vohohz aytz arayayvayz an bys ohoh an trayayn ?,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
738,Es-tu allé à ton cours de danse cet après-midi ?,Did you go to your dance class this afternoon?,C,ɛty alˈe a tɔ̃ kˈuʁ də- dˈɑ̃s sɛt apʁˌɛmidˈi ?,ayty alay a tohn kohohr dohohh- dans sayt apraymayaydayay ?,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
739,Vous êtes-vous bien amusés à la fête ?,Did you have a good time at the party?,C,vuz ɛtvu bjˈɛ̃n amyzˈez a la- fˈɛt ?,vohohz aytvohoh byayaynn amyzayz a la- fayt ?,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
740,Tu avais quelque chose à nous dire ?,Did you have something you wanted to tell us?,C,ty avˈɛ kˌɛlkə ʃˈɔz a nu dˈiʁ ?,ty avay kaylkohohh shohz a nohoh dayayr ?,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
741,Savais-tu qu'elle sait bien faire le café ?,Did you know she is good at making coffee?,C,savˈɛty kɛl sˈɛ bjˈɛ̃ fˈɛʁ lə- kafˈe ?,savayty kayl say byayayn fayr lohohh- kafay ?,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
742,Tu pensais vraiment que je n'apprendrais pas la vérité ?,Did you really think I wouldn't learn the truth?,C,ty pɑ̃sˈɛ vʁɛmˈɑ̃ kə ʒə- napʁɑ̃dʁˈɛ pa la- veʁitˈe ?,ty pansay vrayman kohohh zhohohh- naprandray pa la- vayrayaytay ?,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
743,As-tu dit à ta sœur de m'inviter ?,Did you tell your sister to invite me?,B,atˈy dˈi a ta- sˈœʁ də- mɛ̃vitˈe ?,aty dayay a ta- seur dohohh- mayaynvayaytay ?,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
744,Vous pensiez vous en tirer comme ça ?,Did you think you would get away with it?,C,vu pɑ̃sjˈe vuz ɑ̃ tiʁˈe kɔm sˈa ?,vohoh pansyay vohohz an tayayray kohm sa ?,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
745,Ne t'ai-je pas dit de ne plus faire ça ?,Didn't I tell you not to do that anymore?,C,nə- tɛʒ pa dˈi də- nə- ply fˈɛʁ sˈa ?,nohohh- tayzh pa dayay dohohh- nohohh- ply fayr sa ?,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
746,Ta mère ne t'a-t-elle pas enseigné à dire merci ?,Didn't your mother teach you to say thank you?,C,ta- mˈɛʁ nə- tatɛl paz ɑ̃sɛnjˈe a dˈiʁ mɛʁsˈi ?,ta- mayr nohohh- tatayl paz ansaynyay a dayayr mayrsayay ?,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
747,Dois-je vous le clarifier ?,Do I have to clarify it for you?,B,dwˈaʒ vu lə- klaʁifjˈe ?,dwazh vohoh lohohh- klarayayfyay ?,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
748,"Dois-je ôter mes chaussures, ici ?",Do I have to take off my shoes here?,C,"dwˈaʒ otˈe me- ʃosˈyʁ, isˈi ?","dwazh ohtay may- shohsyr, ayaysayay ?",6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
749,Dois-je porter une cravate au travail ?,Do I have to wear a tie at work?,C,dwˈaʒ pɔʁtˈe yn kʁavˈat o tʁavˈaj ?,dwazh pohrtay yn kravat oh travay ?,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
750,Avons-nous le temps pour un café ?,Do we have time for a cup of coffee?,C,avˈɔ̃nu lə- tˈɑ̃ puʁ œ̃ kafˈe ?,avohnnohoh lohohh- tan pohohr ohohn kafay ?,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
751,A-t-on le temps de prendre une autre tasse de café ?,Do we have time for another cup of coffee?,C,atɔ̃ lə- tˈɑ̃ də- pʁˈɑ̃dʁ yn otʁ tˈas də- kafˈe ?,atohn lohohh- tan dohohh- prandr yn ohtr tas dohohh- kafay ?,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
752,Devons-nous nous lever tôt demain matin ?,Do we have to get up early tomorrow morning?,C,dəvˈɔ̃nu nu ləvˈe tˈoː dəmˈɛ̃ matˈɛ̃ ?,dohohhvohnnohoh nohoh lohohhvay toh dohohhmayayn matayayn ?,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
753,Faut-il vraiment que l'on rentre aussi tôt à la maison ?,Do we really have to go home so early?,C,fotil vʁɛmˈɑ̃ kə lɔ̃ ʁˈɑ̃tʁ osˌi tˈoː a la- mɛzˈɔ̃ ?,fohtayayl vrayman kohohh lohn rantr ohsayay toh a la- mayzohn ?,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
754,Tu penses vraiment que je ferais une chose pareille ?,Do you actually think I'd do something like that?,C,ty pˈɑ̃s vʁɛmˈɑ̃ kə ʒə- fəʁˈɛz yn ʃˈɔz paʁˈɛj ?,ty pans vrayman kohohh zhohohh- fohohhrayz yn shohz parayy ?,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
755,Que dis-tu de sortir faire une promenade ?,How about going out for a walk?,B,kə dˈity də- sɔʁtˈiʁ fˈɛʁ yn pʁomnˈad ?,kohohh dayayty dohohh- sohrtayayr fayr yn prohmnad ?,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
756,Comment oses-tu parler à mon fils de cette façon !,How dare you talk to my son like that!,C,kɔmˌɑ̃ ˈozty paʁlˈe a mɔ̃ fˈis də- sɛt fasˈɔ̃ !,kohman ohzty parlay a mohn fayays dohohh- sayt fasohn !,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
757,Quel dommage que vous ne puissiez pas venir !,What a pity it is that you can't come!,C,kɛl dɔmˈaʒ kə vu nə- pyisjˈe pa vənˈiʁ !,kayl dohmazh kohohh vohoh nohohh- pyayaysyay pa vohohhnayayr !,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
758,Un plan nous aide à savoir où nous sommes.,A map helps us to know where we are.,C,œ̃ plˈɑ̃ nuz ˈɛd a savwˈaʁ u nu sˈɔm.,ohohn plan nohohz ayd a savwar ohoh nohoh sohm.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
759,"Selon notre marché, vous devez payer la moitié.","According to our bargain, you have to pay half.",C,"səlˈɔ̃ notʁ maʁʃˈe, vu dəvˈe pɛjˈe la- mwatjˈe.","sohohhlohn nohtr marshay, vohoh dohohhvay payyay la- mwatyay.",6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
760,"Tout ce que je peux faire, c'est faire de mon mieux.",All I can do is do my best.,B,"tu sə- kə ʒə- pˈø fˈɛʁ, sɛ fˈɛʁ də- mɔ̃ mjˈø.","tohoh sohohh- kohohh zhohohh- peu fayr, say fayr dohohh- mohn myeu.",6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
