rank,target,english,level,ipa_candidate,learner_hint_candidate,source_sha256
605,براہِ کرم فارم پُر نہ کیجیے۔,Please do not fill out the form.,B,bˌəraːhˈeː kˈʌrəm fˈaːrm pˈʊr nˈa kˈiːɟiˌeː,bohohhrahay kʌrohohhm farm pohohr na kayaygyayayay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
606,ہمیں فارم پر دستخط کرنا ہے۔,We need to sign the form.,B,hˈʌmẽː fˈaːrm pˈʌr dˌastxˈat kˌarnaː hɛ,hʌmẽ farm pʌr dastkhat karna hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
607,ہمیں فارم پر دستخط کرنا چاہیے۔,We should sign the form.,B,hˈʌmẽː fˈaːrm pˈʌr dˌastxˈat kˌarnaː cˈaːhjeː,hʌmẽ farm pʌr dastkhat karna cahyay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
608,ہم فارم پر دستخط کر سکتے ہیں۔,We can sign the form.,B,ham fˈaːrm pˈʌr dˌastxˈat kar sˈʌktˌeː hẽ,ham farm pʌr dastkhat kar sʌktay hẽ,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
609,براہِ کرم فارم پر دستخط کیجیے۔,Please sign the form.,A,bˌəraːhˈeː kˈʌrəm fˈaːrm pˈʌr dˌastxˈat kˈiːɟiˌeː,bohohhrahay kʌrohohhm farm pʌr dastkhat kayaygyayayay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
610,براہِ کرم فارم پر دستخط نہ کیجیے۔,Please do not sign the form.,B,bˌəraːhˈeː kˈʌrəm fˈaːrm pˈʌr dˌastxˈat nˈa kˈiːɟiˌeː,bohohhrahay kʌrohohhm farm pʌr dastkhat na kayaygyayayay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
611,ہمیں پتا دیکھنا ہے۔,We need to check the address.,B,hˈʌmẽː pˈʌtaː dˈeːkʰnˌaː hɛ,hʌmẽ pʌta daykʰna hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
612,ہمیں پتا دیکھنا چاہیے۔,We should check the address.,B,hˈʌmẽː pˈʌtaː dˈeːkʰnˌaː cˈaːhjeː,hʌmẽ pʌta daykʰna cahyay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
613,ہم پتا دیکھ سکتے ہیں۔,We can check the address.,B,ham pˈʌtaː dˈeːkʰ sˈʌktˌeː hẽ,ham pʌta daykʰ sʌktay hẽ,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
614,براہِ کرم پتا دیکھیے۔,Please check the address.,A,bˌəraːhˈeː kˈʌrəm pˈʌtaː dˈeːkʰjeː,bohohhrahay kʌrohohhm pʌta daykʰyay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
615,براہِ کرم پتا نہ دیکھیے۔,Please do not check the address.,B,bˌəraːhˈeː kˈʌrəm pˈʌtaː nˈa dˈeːkʰjeː,bohohhrahay kʌrohohhm pʌta na daykʰyay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
616,ہمیں وقت دیکھنا ہے۔,We need to check the time.,B,hˈʌmẽː ʋˈaqt dˈeːkʰnˌaː hɛ,hʌmẽ ʋaqt daykʰna hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
617,ہمیں وقت دیکھنا چاہیے۔,We should check the time.,B,hˈʌmẽː ʋˈaqt dˈeːkʰnˌaː cˈaːhjeː,hʌmẽ ʋaqt daykʰna cahyay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
618,ہم وقت دیکھ سکتے ہیں۔,We can check the time.,B,ham ʋˈaqt dˈeːkʰ sˈʌktˌeː hẽ,ham ʋaqt daykʰ sʌktay hẽ,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
619,براہِ کرم وقت دیکھیے۔,Please check the time.,A,bˌəraːhˈeː kˈʌrəm ʋˈaqt dˈeːkʰjeː,bohohhrahay kʌrohohhm ʋaqt daykʰyay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
620,براہِ کرم وقت نہ دیکھیے۔,Please do not check the time.,B,bˌəraːhˈeː kˈʌrəm ʋˈaqt nˈa dˈeːkʰjeː,bohohhrahay kʌrohohhm ʋaqt na daykʰyay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
621,ہمیں ٹکٹ خریدنا ہے۔,We need to buy a ticket.,B,hˈʌmẽː ʈˈɪkɪʈ xərˈiːdnˌaː hɛ,hʌmẽ tayaykayayt khohohhrayaydna hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
622,ہمیں ٹکٹ خریدنا چاہیے۔,We should buy a ticket.,B,hˈʌmẽː ʈˈɪkɪʈ xərˈiːdnˌaː cˈaːhjeː,hʌmẽ tayaykayayt khohohhrayaydna cahyay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
623,ہم ٹکٹ خرید سکتے ہیں۔,We can buy a ticket.,B,ham ʈˈɪkɪʈ xərˈiːd sˈʌktˌeː hẽ,ham tayaykayayt khohohhrayayd sʌktay hẽ,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
624,براہِ کرم ٹکٹ خریدیے۔,Please buy a ticket.,A,bˌəraːhˈeː kˈʌrəm ʈˈɪkɪʈ xərˈiːdjeː,bohohhrahay kʌrohohhm tayaykayayt khohohhrayaydyay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
625,براہِ کرم ٹکٹ نہ خریدیے۔,Please do not buy a ticket.,B,bˌəraːhˈeː kˈʌrəm ʈˈɪkɪʈ nˈa xərˈiːdjeː,bohohhrahay kʌrohohhm tayaykayayt na khohohhrayaydyay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
626,ہمیں کمرہ بک کرنا ہے۔,We need to book a room.,B,hˈʌmẽː kˈamra bˈʌk kˌarnaː hɛ,hʌmẽ kamra bʌk karna hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
627,ہمیں کمرہ بک کرنا چاہیے۔,We should book a room.,B,hˈʌmẽː kˈamra bˈʌk kˌarnaː cˈaːhjeː,hʌmẽ kamra bʌk karna cahyay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
628,ہم کمرہ بک کر سکتے ہیں۔,We can book a room.,B,ham kˈamra bˈʌk kar sˈʌktˌeː hẽ,ham kamra bʌk kar sʌktay hẽ,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
629,براہِ کرم کمرہ بک کیجیے۔,Please book a room.,A,bˌəraːhˈeː kˈʌrəm kˈamra bˈʌk kˈiːɟiˌeː,bohohhrahay kʌrohohhm kamra bʌk kayaygyayayay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
630,براہِ کرم کمرہ بک نہ کیجیے۔,Please do not book a room.,B,bˌəraːhˈeː kˈʌrəm kˈamra bˈʌk nˈa kˈiːɟiˌeː,bohohhrahay kʌrohohhm kamra bʌk na kayaygyayayay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
631,ہمیں کھانا منگوانا ہے۔,We need to order food.,B,hˈʌmẽː kʰˈaːnaː mˌənɡʋˈaːnaː hɛ,hʌmẽ kʰana mohohhngʋana hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
632,ہمیں کھانا منگوانا چاہیے۔,We should order food.,A,hˈʌmẽː kʰˈaːnaː mˌənɡʋˈaːnaː cˈaːhjeː,hʌmẽ kʰana mohohhngʋana cahyay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
633,ہم کھانا منگوا سکتے ہیں۔,We can order food.,A,ham kʰˈaːnaː mənˈʌɡʋaː sˈʌktˌeː hẽ,ham kʰana mohohhnʌgʋa sʌktay hẽ,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
634,براہِ کرم کھانا منگوائیے۔,Please order food.,A,bˌəraːhˈeː kˈʌrəm kʰˈaːnaː mˌənɡʋˈaːjeː,bohohhrahay kʌrohohhm kʰana mohohhngʋayay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
635,براہِ کرم کھانا نہ منگوائیے۔,Please do not order food.,B,bˌəraːhˈeː kˈʌrəm kʰˈaːnaː nˈa mˌənɡʋˈaːjeː,bohohhrahay kʌrohohhm kʰana na mohohhngʋayay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
636,ہمیں پانی پینا ہے۔,We need to drink water.,B,hˈʌmẽː pˈaːni pˈiːnaː hɛ,hʌmẽ panayay payayna hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
637,ہمیں پانی پینا چاہیے۔,We should drink water.,A,hˈʌmẽː pˈaːni pˈiːnaː cˈaːhjeː,hʌmẽ panayay payayna cahyay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
638,ہم پانی پی سکتے ہیں۔,We can drink water.,A,ham pˈaːni pˈiː sˈʌktˌeː hẽ,ham panayay payay sʌktay hẽ,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
639,براہِ کرم پانی پیجیے۔,Please drink water.,A,bˌəraːhˈeː kˈʌrəm pˈaːni pˈiːɟiˌeː,bohohhrahay kʌrohohhm panayay payaygyayayay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
640,براہِ کرم پانی نہ پیجیے۔,Please do not drink water.,B,bˌəraːhˈeː kˈʌrəm pˈaːni nˈa pˈiːɟiˌeː,bohohhrahay kʌrohohhm panayay na payaygyayayay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
641,ہمیں کچھ کھانا ہے۔,We need to eat something.,B,hˈʌmẽː kʊcʰ kʰˈaːnaː hɛ,hʌmẽ kohohcʰ kʰana hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
642,ہمیں کچھ کھانا چاہیے۔,We should eat something.,A,hˈʌmẽː kʊcʰ kʰˈaːnaː cˈaːhjeː,hʌmẽ kohohcʰ kʰana cahyay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
643,ہم کچھ کھا سکتے ہیں۔,We can eat something.,A,ham kʊcʰ kʰˈaː sˈʌktˌeː hẽ,ham kohohcʰ kʰa sʌktay hẽ,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
644,براہِ کرم کچھ کھائیے۔,Please eat something.,A,bˌəraːhˈeː kˈʌrəm kʊcʰ kʰˈaːjeː,bohohhrahay kʌrohohhm kohohcʰ kʰayay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
645,براہِ کرم کچھ نہ کھائیے۔,Please do not eat anything.,B,bˌəraːhˈeː kˈʌrəm kʊcʰ nˈa kʰˈaːjeː,bohohhrahay kʌrohohhm kohohcʰ na kʰayay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
646,ہمیں دوا لینا ہے۔,We need to take the medicine.,B,hˈʌmẽː dˈaʋaː lˈeːnaː hɛ,hʌmẽ daʋa layna hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
647,ہمیں دوا لینا چاہیے۔,We should take the medicine.,B,hˈʌmẽː dˈaʋaː lˈeːnaː cˈaːhjeː,hʌmẽ daʋa layna cahyay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
648,ہم دوا لے سکتے ہیں۔,We can take the medicine.,B,ham dˈaʋaː lˈeː sˈʌktˌeː hẽ,ham daʋa lay sʌktay hẽ,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
649,براہِ کرم دوا لیجیے۔,Please take the medicine.,A,bˌəraːhˈeː kˈʌrəm dˈaʋaː lˈiːɟiˌeː,bohohhrahay kʌrohohhm daʋa layaygyayayay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
650,براہِ کرم دوا نہ لیجیے۔,Please do not take the medicine.,B,bˌəraːhˈeː kˈʌrəm dˈaʋaː nˈa lˈiːɟiˌeː,bohohhrahay kʌrohohhm daʋa na layaygyayayay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
651,ہمیں آرام کرنا ہے۔,We need to rest.,A,hˈʌmẽː aːrˈaːm kˌarnaː hɛ,hʌmẽ aram karna hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
652,ہمیں آرام کرنا چاہیے۔,We should rest.,A,hˈʌmẽː aːrˈaːm kˌarnaː cˈaːhjeː,hʌmẽ aram karna cahyay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
653,ہم آرام کر سکتے ہیں۔,We can rest.,A,ham aːrˈaːm kar sˈʌktˌeː hẽ,ham aram kar sʌktay hẽ,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
654,براہِ کرم آرام کیجیے۔,Please rest.,A,bˌəraːhˈeː kˈʌrəm aːrˈaːm kˈiːɟiˌeː,bohohhrahay kʌrohohhm aram kayaygyayayay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
655,براہِ کرم آرام نہ کیجیے۔,Please do not rest.,A,bˌəraːhˈeː kˈʌrəm aːrˈaːm nˈa kˈiːɟiˌeː,bohohhrahay kʌrohohhm aram na kayaygyayayay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
656,ہمیں یہاں بیٹھنا ہے۔,We need to sit here.,B,hˈʌmẽː jˈʌhãː bˈeːʈʰnˌaː hɛ,hʌmẽ yʌhã baytʰna hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
657,ہمیں یہاں بیٹھنا چاہیے۔,We should sit here.,A,hˈʌmẽː jˈʌhãː bˈeːʈʰnˌaː cˈaːhjeː,hʌmẽ yʌhã baytʰna cahyay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
658,ہم یہاں بیٹھ سکتے ہیں۔,We can sit here.,A,ham jˈʌhãː bˈeːʈʰ sˈʌktˌeː hẽ,ham yʌhã baytʰ sʌktay hẽ,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
659,براہِ کرم یہاں بیٹھیے۔,Please sit here.,A,bˌəraːhˈeː kˈʌrəm jˈʌhãː bˈeːʈʰjeː,bohohhrahay kʌrohohhm yʌhã baytʰyay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
660,براہِ کرم یہاں نہ بیٹھیے۔,Please do not sit here.,B,bˌəraːhˈeː kˈʌrəm jˈʌhãː nˈa bˈeːʈʰjeː,bohohhrahay kʌrohohhm yʌhã na baytʰyay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
661,ہمیں یہاں کھڑے ہونا ہے۔,We need to stand here.,B,hˈʌmẽː jˈʌhãː kʰˈʌr.eː hˈoːnaː hɛ,hʌmẽ yʌhã kʰʌr.ay hohna hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
662,ہمیں یہاں کھڑے ہونا چاہیے۔,We should stand here.,A,hˈʌmẽː jˈʌhãː kʰˈʌr.eː hˈoːnaː cˈaːhjeː,hʌmẽ yʌhã kʰʌr.ay hohna cahyay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
663,ہم یہاں کھڑے ہو سکتے ہیں۔,We can stand here.,A,ham jˈʌhãː kʰˈʌr.eː hˈoː sˈʌktˌeː hẽ,ham yʌhã kʰʌr.ay hoh sʌktay hẽ,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
664,براہِ کرم یہاں کھڑے ہو جائیے۔,Please stand here.,A,bˌəraːhˈeː kˈʌrəm jˈʌhãː kʰˈʌr.eː hˈoː ɟˈaːjeː,bohohhrahay kʌrohohhm yʌhã kʰʌr.ay hoh gyayay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
665,براہِ کرم یہاں کھڑے نہ ہوں۔,Please do not stand here.,B,bˌəraːhˈeː kˈʌrəm jˈʌhãː kʰˈʌr.eː nˈa hõː,bohohhrahay kʌrohohhm yʌhã kʰʌr.ay na hõ,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
666,ہمیں آہستہ بولنا ہے۔,We need to speak slowly.,B,hˈʌmẽː aːhˈɪsta bˈoːlnˌaː hɛ,hʌmẽ ahayaysta bohlna hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
667,ہمیں آہستہ بولنا چاہیے۔,We should speak slowly.,A,hˈʌmẽː aːhˈɪsta bˈoːlnˌaː cˈaːhjeː,hʌmẽ ahayaysta bohlna cahyay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
668,ہم آہستہ بول سکتے ہیں۔,We can speak slowly.,A,ham aːhˈɪsta bˈoːl sˈʌktˌeː hẽ,ham ahayaysta bohl sʌktay hẽ,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
669,براہِ کرم آہستہ بولیے۔,Please speak slowly.,A,bˌəraːhˈeː kˈʌrəm aːhˈɪsta bˈoːljeː,bohohhrahay kʌrohohhm ahayaysta bohlyay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
670,براہِ کرم اتنا آہستہ نہ بولیے۔,Please do not speak so slowly.,B,bˌəraːhˈeː kˈʌrəm ˈɪtnaː aːhˈɪsta nˈa bˈoːljeː,bohohhrahay kʌrohohhm ayaytna ahayaysta na bohlyay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
671,ہمیں دوبارہ کہنا ہے۔,We need to say it again.,B,hˈʌmẽː doːbˈaːrˌa kˈɛhnaː hɛ,hʌmẽ dohbara kayhna hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
672,ہمیں دوبارہ کہنا چاہیے۔,We should say it again.,B,hˈʌmẽː doːbˈaːrˌa kˈɛhnaː cˈaːhjeː,hʌmẽ dohbara kayhna cahyay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
673,ہم دوبارہ کہہ سکتے ہیں۔,We can say it again.,B,ham doːbˈaːrˌa kˈɛh sˈʌktˌeː hẽ,ham dohbara kayh sʌktay hẽ,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
674,براہِ کرم دوبارہ کہیے۔,Please say it again.,A,bˌəraːhˈeː kˈʌrəm doːbˈaːrˌa kˈʌhjeː,bohohhrahay kʌrohohhm dohbara kʌhyay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
675,براہِ کرم دوبارہ نہ کہیے۔,Please do not say it again.,B,bˌəraːhˈeː kˈʌrəm doːbˈaːrˌa nˈa kˈʌhjeː,bohohhrahay kʌrohohhm dohbara na kʌhyay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
676,ہمیں نام لکھنا ہے۔,We need to write the name.,B,hˈʌmẽː nˈaːm lˈɪkʰnaː hɛ,hʌmẽ nam layaykʰna hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
677,ہمیں نام لکھنا چاہیے۔,We should write the name.,B,hˈʌmẽː nˈaːm lˈɪkʰnaː cˈaːhjeː,hʌmẽ nam layaykʰna cahyay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
678,ہم نام لکھ سکتے ہیں۔,We can write the name.,B,ham nˈaːm lˈɪkʰ sˈʌktˌeː hẽ,ham nam layaykʰ sʌktay hẽ,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
679,براہِ کرم نام لکھیے۔,Please write the name.,A,bˌəraːhˈeː kˈʌrəm nˈaːm lˈɪkʰjeː,bohohhrahay kʌrohohhm nam layaykʰyay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
680,براہِ کرم نام نہ لکھیے۔,Please do not write the name.,B,bˌəraːhˈeː kˈʌrəm nˈaːm nˈa lˈɪkʰjeː,bohohhrahay kʌrohohhm nam na layaykʰyay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
681,ہمیں پاسپورٹ دکھانا ہے۔,We need to show the passport.,B,hˈʌmẽː pˌaːspˈoːrʈ dəkʰˈaːnaː hɛ,hʌmẽ paspohrt dohohhkʰana hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
682,ہمیں پاسپورٹ دکھانا چاہیے۔,We should show the passport.,B,hˈʌmẽː pˌaːspˈoːrʈ dəkʰˈaːnaː cˈaːhjeː,hʌmẽ paspohrt dohohhkʰana cahyay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
683,ہم پاسپورٹ دکھا سکتے ہیں۔,We can show the passport.,B,ham pˌaːspˈoːrʈ dˈʌkʰaː sˈʌktˌeː hẽ,ham paspohrt dʌkʰa sʌktay hẽ,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
684,براہِ کرم پاسپورٹ دکھائیے۔,Please show the passport.,A,bˌəraːhˈeː kˈʌrəm pˌaːspˈoːrʈ dəkʰˈaːjeː,bohohhrahay kʌrohohhm paspohrt dohohhkʰayay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
685,براہِ کرم پاسپورٹ نہ دکھائیے۔,Please do not show the passport.,B,bˌəraːhˈeː kˈʌrəm pˌaːspˈoːrʈ nˈa dəkʰˈaːjeː,bohohhrahay kʌrohohhm paspohrt na dohohhkʰayay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
686,ہمیں رسید سنبھال کر رکھنا ہے۔,We need to keep the receipt safe.,B,hˈʌmẽː rəsˈiːd sənbʰˈaːl kar rˈʌkʰnˌaː hɛ,hʌmẽ rohohhsayayd sohohhnbʰal kar rʌkʰna hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
687,ہمیں رسید سنبھال کر رکھنا چاہیے۔,We should keep the receipt safe.,B,hˈʌmẽː rəsˈiːd sənbʰˈaːl kar rˈʌkʰnˌaː cˈaːhjeː,hʌmẽ rohohhsayayd sohohhnbʰal kar rʌkʰna cahyay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
688,ہم رسید سنبھال کر رکھ سکتے ہیں۔,We can keep the receipt safe.,B,ham rəsˈiːd sənbʰˈaːl kar rˈʌkʰ sˈʌktˌeː hẽ,ham rohohhsayayd sohohhnbʰal kar rʌkʰ sʌktay hẽ,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
689,براہِ کرم رسید سنبھال کر رکھیے۔,Please keep the receipt safe.,B,bˌəraːhˈeː kˈʌrəm rəsˈiːd sənbʰˈaːl kar rˈʌkʰjeː,bohohhrahay kʌrohohhm rohohhsayayd sohohhnbʰal kar rʌkʰyay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
690,براہِ کرم رسید مت پھینکیے۔,Please do not throw away the receipt.,B,bˌəraːhˈeː kˈʌrəm rəsˈiːd mˈʌt pʰeːnˈʌkjeː,bohohhrahay kʌrohohhm rohohhsayayd mʌt pʰaynʌkyay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
691,ہمیں مدد مانگنا ہے۔,We need to ask for help.,B,hˈʌmẽː mˈʌdəd mˈaːnɡnaː hɛ,hʌmẽ mʌdohohhd mangna hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
692,ہمیں مدد مانگنا چاہیے۔,We should ask for help.,B,hˈʌmẽː mˈʌdəd mˈaːnɡnaː cˈaːhjeː,hʌmẽ mʌdohohhd mangna cahyay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
693,ہم مدد مانگ سکتے ہیں۔,We can ask for help.,B,ham mˈʌdəd mˈaːnɡ sˈʌktˌeː hẽ,ham mʌdohohhd mang sʌktay hẽ,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
694,براہِ کرم مدد مانگیے۔,Please ask for help.,A,bˌəraːhˈeː kˈʌrəm mˈʌdəd maːnˈʌɡjeː,bohohhrahay kʌrohohhm mʌdohohhd manʌgyay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
695,براہِ کرم مدد مانگنے سے نہ ہچکچائیے۔,Please do not hesitate to ask for help.,B,bˌəraːhˈeː kˈʌrəm mˈʌdəd mˈaːnɡneː seː nˈa hˌɪckɪcˈaːjeː,bohohhrahay kʌrohohhm mʌdohohhd mangnay say na hayayckayaycayay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
696,ہمیں ہدایات پر عمل کرنا ہے۔,We need to follow the instructions.,B,hˈʌmẽː hˌədaːiˈaːt pˈʌr ˈaməl kˌarnaː hɛ,hʌmẽ hohohhdaayayat pʌr amohohhl karna hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
697,ہمیں ہدایات پر عمل کرنا چاہیے۔,We should follow the instructions.,B,hˈʌmẽː hˌədaːiˈaːt pˈʌr ˈaməl kˌarnaː cˈaːhjeː,hʌmẽ hohohhdaayayat pʌr amohohhl karna cahyay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
698,ہم ہدایات پر عمل کر سکتے ہیں۔,We can follow the instructions.,B,ham hˌədaːiˈaːt pˈʌr ˈaməl kar sˈʌktˌeː hẽ,ham hohohhdaayayat pʌr amohohhl kar sʌktay hẽ,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
